No.,IPV,Time,Source,Destination,Source Port,Destination Port,Length,Protocol,Human
5750,6,13.552108,3512060521,3232281142,443,49338,1179,TLSv1.2,1
5751,4,13.552108,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5752,4,13.552108,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5753,4,13.552108,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5754,4,13.552108,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5755,6,13.552108,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5756,6,13.552108,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5757,4,13.552108,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5758,4,13.552108,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5759,6,13.552108,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5760,6,13.552108,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5761,6,13.552108,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5762,4,13.552108,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5763,6,13.552108,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5764,4,13.552108,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5765,6,13.552108,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5766,6,13.552108,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5767,4,13.552108,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5768,4,13.552108,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5769,4,13.552108,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5770,4,13.552108,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5771,6,13.552329,3232281142,3512060521,49338,443,54,TCP,0
5772,6,13.553401,3232281142,1249755582,49351,443,206,TLSv1.2,1
5773,4,13.553441,3232281142,1249755582,49351,443,93,TLSv1.2,1
5774,6,13.55432,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5775,4,13.55432,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5776,6,13.55432,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5777,4,13.55432,3512060521,3232281142,443,49338,880,TLSv1.2,1
5778,6,13.55432,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5779,6,13.55432,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5780,4,13.55432,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5781,4,13.55432,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5782,4,13.55432,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5783,4,13.55432,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5784,6,13.55432,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5785,6,13.55432,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5786,6,13.55432,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5787,4,13.55432,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5788,6,13.55432,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5789,6,13.55432,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5790,6,13.55432,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5791,4,13.55432,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5792,6,13.55432,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5793,4,13.55432,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5794,4,13.55432,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5795,6,13.55432,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5796,6,13.55432,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5797,6,13.55432,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5798,4,13.55432,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5799,4,13.55432,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5800,4,13.55432,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5801,6,13.55432,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5802,6,13.55432,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5803,6,13.55432,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5804,6,13.55432,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5805,4,13.55432,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5806,6,13.554629,3232281142,3512060521,49338,443,54,TCP,0
5807,4,13.554675,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5808,4,13.554675,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5809,4,13.554675,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5810,6,13.554675,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5811,4,13.554675,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5812,4,13.554675,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5813,6,13.554675,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5814,4,13.554675,3512060521,3232281142,443,49338,605,TLSv1.2,1
5815,6,13.554675,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5816,4,13.554675,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5817,4,13.554675,3512060521,3232281142,443,49338,610,TLSv1.2,1
5818,6,13.554675,3512060521,3232281142,443,49338,85,TLSv1.2,1
5819,6,13.554675,3512060521,3232281142,443,49338,93,TLSv1.2,1
5820,4,13.554783,3232281142,3512060521,49338,443,54,TCP,0
5821,6,13.555236,1249755582,3232281142,443,49350,54,TCP,0
5822,4,13.555236,1249755582,3232281142,443,49350,54,TCP,0
5823,4,13.555236,1249755582,3232281142,443,49350,93,TLSv1.2,1
5824,4,13.557358,3512060521,3232281142,443,49338,54,TCP,0
5825,4,13.560547,1249755582,3232281142,443,49351,54,TCP,0
5826,6,13.560547,1249755582,3232281142,443,49351,93,TLSv1.2,1
5827,6,13.561691,3512060521,3232281142,443,49338,54,TCP,0
5828,6,13.57079,3232281142,1249755486,49481,443,55,TCP,0
5829,6,13.572543,3512060521,3232281142,443,49338,825,TLSv1.2,1
5830,6,13.572543,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5831,4,13.572543,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5832,4,13.572543,3512060521,3232281142,443,49338,109,TLSv1.2,1
5833,4,13.572543,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5834,4,13.572543,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5835,4,13.572543,3512060521,3232281142,443,49338,779,TLSv1.2,1
5836,4,13.572543,3512060521,3232281142,443,49338,85,TLSv1.2,1
5837,4,13.572543,3512060521,3232281142,443,49338,85,TLSv1.2,1
5838,4,13.572727,3232281142,3512060521,49338,443,54,TCP,0
5839,4,13.575092,3512060521,3232281142,443,49338,790,TLSv1.2,1
5840,6,13.575092,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5841,4,13.575092,3512060521,3232281142,443,49338,1257,TLSv1.2,1
5842,4,13.575092,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5843,6,13.575092,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5844,6,13.575092,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5845,4,13.575092,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5846,4,13.575092,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5847,6,13.575092,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5848,4,13.575092,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5849,6,13.575092,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5850,4,13.575092,3512060521,3232281142,443,49338,1466,TLSv1.2,1
5851,4,13.575092,3512060521,3232281142,443,49338,788,TLSv1.2,1
5852,6,13.575256,3232281142,3512060521,49338,443,54,TCP,0
5853,4,13.576954,1249755486,3232281142,443,49481,66,TCP,0
5854,6,13.578065,3512060521,3232281142,443,49338,86,TLSv1.2,1
5855,4,13.578065,3512060521,3232281142,443,49338,85,TLSv1.2,1
5856,6,13.578115,3232281142,3512060521,49338,443,54,TCP,0
5857,6,13.601972,3232281142,1249755582,49351,443,54,TCP,0
5858,6,13.601981,3232281142,1249755582,49350,443,54,TCP,0
5859,4,13.616735,1249755582,3232281142,443,49351,433,TLSv1.2,1
5860,6,13.616735,1249755582,3232281142,443,49351,571,TLSv1.2,1
5861,6,13.616735,1249755582,3232281142,443,49351,86,TLSv1.2,1
5862,6,13.616735,1249755582,3232281142,443,49351,85,TLSv1.2,1
5863,4,13.616735,1249755582,3232281142,443,49351,93,TLSv1.2,1
5864,6,13.616735,1249755582,3232281142,443,49350,409,TLSv1.2,1
5865,4,13.616735,1249755582,3232281142,443,49350,1466,TLSv1.2,1
5866,6,13.616874,3232281142,1249755582,49351,443,54,TCP,0
5867,6,13.616905,3232281142,1249755582,49350,443,54,TCP,0
5868,4,13.617601,3232281142,1249755582,49351,443,93,TLSv1.2,1
5869,4,13.617978,3232281142,1249755582,49351,443,89,TLSv1.2,1
5870,4,13.618804,3232281142,1249755582,49350,443,89,TLSv1.2,1
5871,4,13.619149,1249755582,3232281142,443,49350,1466,TLSv1.2,1
5872,4,13.619149,1249755582,3232281142,443,49350,1466,TLSv1.2,1
5873,6,13.619149,1249755582,3232281142,443,49350,1466,TLSv1.2,1
5874,6,13.619149,1249755582,3232281142,443,49350,1466,TLSv1.2,1
5875,4,13.619149,1249755582,3232281142,443,49350,1466,TLSv1.2,1
5876,4,13.619149,1249755582,3232281142,443,49350,1108,TLSv1.2,1
5877,6,13.619149,1249755582,3232281142,443,49350,1466,TLSv1.2,1
5878,6,13.619149,1249755582,3232281142,443,49350,1466,TLSv1.2,1
5879,6,13.619149,1249755582,3232281142,443,49350,1466,TLSv1.2,1
5880,6,13.619149,1249755582,3232281142,443,49350,1466,TLSv1.2,1
5881,6,13.619149,1249755582,3232281142,443,49350,583,TLSv1.2,1
5882,4,13.619149,1249755582,3232281142,443,49350,156,TLSv1.2,0
5883,6,13.619329,3232281142,1249755582,49350,443,54,TCP,0
5884,4,13.619744,3232281142,1249755582,49350,443,93,TLSv1.2,1
5885,4,13.623278,1249755582,3232281142,443,49351,54,TCP,0
5886,6,13.62447,1249755582,3232281142,443,49350,54,TCP,0
5887,6,13.62467,3232281142,3232281089,49867,53,66,TCP,0
5888,6,13.624905,3232281142,3232281089,49868,53,66,TCP,0
5889,4,13.626659,3232281089,3232281142,53,49867,66,TCP,0
5890,6,13.626659,3232281089,3232281142,53,49868,66,TCP,0
5891,6,13.626912,3232281142,3232281089,49867,53,54,TCP,0
5892,4,13.626947,3232281142,3232281089,49868,53,54,TCP,0
5893,6,13.627757,3232281142,3232281089,49867,53,56,TCP,0
5894,4,13.627781,3232281142,3232281089,49867,53,83,DNS,0
5895,4,13.628889,3232281089,3232281142,53,49867,54,TCP,0
5896,6,13.628889,3232281089,3232281142,53,49867,54,TCP,0
5897,4,13.633183,3232281142,3232281089,49868,53,56,TCP,0
5898,4,13.633222,3232281142,3232281089,49868,53,83,DNS,0
5899,6,13.634355,3232281089,3232281142,53,49868,54,TCP,0
5900,6,13.634355,3232281089,3232281142,53,49868,54,TCP,0
5901,4,13.639186,3232281089,3232281142,53,49867,149,DNS,0
5902,4,13.639677,3232281142,3232281089,49867,53,54,TCP,0
5903,6,13.642491,3232281089,3232281142,53,49867,54,TCP,0
5904,6,13.642491,3232281089,3232281142,53,49868,142,DNS,0
5905,6,13.642783,3232281142,3232281089,49867,53,54,TCP,0
5906,4,13.642894,3232281142,3232281089,49868,53,54,TCP,0
5907,6,13.643182,3232281142,3512060535,49869,443,66,TCP,0
5908,4,13.645122,3232281089,3232281142,53,49868,54,TCP,0
5909,6,13.645377,3232281142,3232281089,49868,53,54,TCP,0
5910,4,13.649589,3512060535,3232281142,443,49869,66,TCP,0
5911,4,13.649744,3232281142,3512060535,49869,443,54,TCP,0
5912,6,13.650854,3232281142,3512060535,49869,443,1067,TLSv1.3,0
5913,4,13.656123,3512060535,3232281142,443,49869,54,TCP,0
5914,6,13.657273,3512060535,3232281142,443,49869,426,TLSv1.3,0
5915,6,13.657709,3232281142,3512060535,49869,443,128,TLSv1.3,0
5916,6,13.663606,3512060535,3232281142,443,49869,1004,TLSv1.3,0
5917,6,13.710905,3232281142,3512060535,49869,443,54,TCP,0
5918,4,13.789747,3232281142,2902291551,49357,443,142,TLSv1.2,1
5919,6,13.789823,3232281142,2902291551,49357,443,93,TLSv1.2,1
5920,4,13.789845,3232281142,2902291551,49357,443,109,TLSv1.2,1
5921,6,13.799151,2902291551,3232281142,443,49357,54,TCP,0
5922,6,13.799151,2902291551,3232281142,443,49357,54,TCP,0
5923,4,13.799151,2902291551,3232281142,443,49357,93,TLSv1.2,1
5924,6,13.804565,2902291551,3232281142,443,49357,54,TCP,0
5925,6,13.831014,2902291551,3232281142,443,49357,131,TLSv1.2,1
5926,4,13.831014,2902291551,3232281142,443,49357,1466,TLSv1.2,1
5927,4,13.831014,2902291551,3232281142,443,49357,1466,TLSv1.2,1
5928,6,13.831014,2902291551,3232281142,443,49357,1466,TLSv1.2,1
5929,4,13.831014,2902291551,3232281142,443,49357,1466,TLSv1.2,1
5930,6,13.831014,2902291551,3232281142,443,49357,1466,TLSv1.2,1
5931,6,13.831014,2902291551,3232281142,443,49357,1466,TLSv1.2,1
5932,4,13.831014,2902291551,3232281142,443,49357,1466,TLSv1.2,1
5933,6,13.831014,2902291551,3232281142,443,49357,1466,TLSv1.2,1
5934,4,13.831014,2902291551,3232281142,443,49357,1466,TLSv1.2,1
5935,4,13.831014,2902291551,3232281142,443,49357,1466,TLSv1.2,1
5936,4,13.831014,2902291551,3232281142,443,49357,1466,TLSv1.2,1
5937,6,13.831014,2902291551,3232281142,443,49357,196,TLSv1.2,1
5938,4,13.831242,3232281142,2902291551,49357,443,54,TCP,0
5939,6,13.831661,3232281142,2902291551,49357,443,89,TLSv1.2,1
5940,4,13.833386,2902291551,3232281142,443,49357,1466,TLSv1.2,1
5941,6,13.833386,2902291551,3232281142,443,49357,1466,TLSv1.2,1
5942,6,13.833386,2902291551,3232281142,443,49357,1466,TLSv1.2,1
5943,6,13.833386,2902291551,3232281142,443,49357,1466,TLSv1.2,1
5944,4,13.833386,2902291551,3232281142,443,49357,1466,TLSv1.2,1
5945,6,13.833386,2902291551,3232281142,443,49357,1466,TLSv1.2,1
5946,6,13.833386,2902291551,3232281142,443,49357,1466,TLSv1.2,1
5947,6,13.833386,2902291551,3232281142,443,49357,1466,TLSv1.2,1
5948,4,13.833386,2902291551,3232281142,443,49357,1466,TLSv1.2,1
5949,6,13.83353,3232281142,2902291551,49357,443,54,TCP,0
5950,6,13.833583,2902291551,3232281142,443,49357,1466,TLSv1.2,1
5951,6,13.833583,2902291551,3232281142,443,49357,1466,TLSv1.2,1
5952,4,13.833583,2902291551,3232281142,443,49357,1267,TLSv1.2,1
5953,6,13.833655,3232281142,2902291551,49357,443,54,TCP,0
5954,6,13.83428,2902291551,3232281142,443,49357,1466,TLSv1.2,1
5955,4,13.83428,2902291551,3232281142,443,49357,1466,TLSv1.2,1
5956,4,13.83428,2902291551,3232281142,443,49357,1466,TLSv1.2,1
5957,4,13.83428,2902291551,3232281142,443,49357,1466,TLSv1.2,1
5958,6,13.83428,2902291551,3232281142,443,49357,1466,TLSv1.2,1
5959,4,13.83428,2902291551,3232281142,443,49357,1466,TLSv1.2,1
5960,4,13.83428,2902291551,3232281142,443,49357,1466,TLSv1.2,1
5961,6,13.83428,2902291551,3232281142,443,49357,239,TLSv1.2,1
5962,6,13.83428,2902291551,3232281142,443,49357,93,TLSv1.2,1
5963,4,13.834394,3232281142,2902291551,49357,443,54,TCP,0
5964,6,13.834783,3232281142,2902291551,49357,443,93,TLSv1.2,1
5965,6,13.835534,3232281142,3512060804,49345,443,55,TCP,0
5966,4,13.839701,2902291551,3232281142,443,49357,54,TCP,0
5967,6,13.841834,3512060804,3232281142,443,49345,66,TCP,0
5968,6,13.850354,3232281142,3512060521,49338,443,93,TLSv1.2,1
5969,6,13.85073,3232281142,1249755493,49502,443,55,TCP,0
5970,4,13.852435,3232281142,3512060521,49338,443,1466,TLSv1.2,1
5971,4,13.852435,3232281142,3512060521,49338,443,1466,TCP,0
5972,6,13.852435,3232281142,3512060521,49338,443,186,TLSv1.2,1
5973,4,13.854304,3232281142,3512060521,49338,443,1466,TLSv1.2,1
5974,4,13.854304,3232281142,3512060521,49338,443,1466,TCP,0
5975,6,13.854304,3232281142,3512060521,49338,443,425,TLSv1.2,1
5976,6,13.856724,1249755493,3232281142,443,49502,66,TCP,0
5977,6,13.859215,3512060521,3232281142,443,49338,54,TCP,0
5978,4,13.859215,3512060521,3232281142,443,49338,54,TCP,0
5979,6,13.860334,3512060521,3232281142,443,49338,54,TCP,0
5980,6,13.864542,3512060521,3232281142,443,49338,54,TCP,0
5981,6,13.869184,3232281142,3512060521,49338,443,1466,TLSv1.2,1
5982,6,13.869184,3232281142,3512060521,49338,443,1466,TCP,0
5983,6,13.869184,3232281142,3512060521,49338,443,1466,TCP,0
5984,6,13.869184,3232281142,3512060521,49338,443,267,TLSv1.2,1
5985,6,13.870426,3512060521,3232281142,443,49338,287,TLSv1.2,1
5986,4,13.871536,3512060521,3232281142,443,49338,85,TLSv1.2,1
5987,6,13.871536,3512060521,3232281142,443,49338,93,TLSv1.2,1
5988,6,13.87162,3232281142,3512060521,49338,443,54,TCP,0
5989,4,13.874245,3232281142,3512060521,49338,443,93,TLSv1.2,1
5990,6,13.87627,3512060521,3232281142,443,49338,54,TCP,0
5991,6,13.87627,3512060521,3232281142,443,49338,54,TCP,0
5992,4,13.877818,3232281142,3512060521,49338,443,1466,TLSv1.2,1
5993,4,13.877818,3232281142,3512060521,49338,443,1466,TCP,0
5994,4,13.877818,3232281142,3512060521,49338,443,489,TLSv1.2,1
5995,6,13.881949,3232281142,1249755531,49384,443,55,TCP,0
5996,6,13.88308,3512060521,3232281142,443,49338,54,TCP,0
5997,4,13.88308,3512060521,3232281142,443,49338,54,TCP,0
5998,6,13.888363,1249755531,3232281142,443,49384,66,TCP,0
5999,6,13.890704,3512060521,3232281142,443,49338,131,TLSv1.2,1
6000,6,13.890704,3512060521,3232281142,443,49338,1466,TLSv1.2,1
6001,4,13.890704,3512060521,3232281142,443,49338,1466,TLSv1.2,1
6002,4,13.890704,3512060521,3232281142,443,49338,1466,TLSv1.2,1
6003,4,13.890704,3512060521,3232281142,443,49338,1466,TLSv1.2,1
6004,4,13.890704,3512060521,3232281142,443,49338,1466,TLSv1.2,1
6005,6,13.890704,3512060521,3232281142,443,49338,465,TLSv1.2,1
6006,6,13.890704,3512060521,3232281142,443,49338,85,TLSv1.2,1
6007,4,13.890704,3512060521,3232281142,443,49338,93,TLSv1.2,1
6008,6,13.890704,3512060521,3232281142,443,49338,287,TLSv1.2,1
6009,6,13.890704,3512060521,3232281142,443,49338,85,TLSv1.2,1
6010,4,13.890886,3232281142,3512060521,49338,443,54,TCP,0
6011,6,13.898212,3232281142,3512060521,49338,443,93,TLSv1.2,1
6012,6,13.898969,3232281142,2902291551,49357,443,149,TLSv1.2,1
6013,4,13.899026,3232281142,2902291551,49357,443,1336,TLSv1.2,1
6014,6,13.902889,3232281142,3512060521,49338,443,1466,TLSv1.2,1
6015,6,13.902889,3232281142,3512060521,49338,443,1466,TCP,0
6016,4,13.902889,3232281142,3512060521,49338,443,1466,TCP,0
6017,6,13.902889,3232281142,3512060521,49338,443,257,TLSv1.2,1
6018,6,13.90453,3232281142,3512060521,49338,443,1466,TLSv1.2,1
6019,4,13.90453,3232281142,3512060521,49338,443,1466,TCP,0
6020,4,13.90453,3232281142,3512060521,49338,443,1466,TCP,0
6021,6,13.90453,3232281142,3512060521,49338,443,271,TLSv1.2,1
6022,4,13.904755,2902291551,3232281142,443,49357,54,TCP,0
6023,4,13.90634,3232281142,3512060521,49338,443,1466,TLSv1.2,1
6024,4,13.90634,3232281142,3512060521,49338,443,1466,TCP,0
6025,6,13.90634,3232281142,3512060521,49338,443,264,TLSv1.2,1
6026,4,13.908038,3232281142,3512060521,49338,443,1466,TLSv1.2,1
6027,6,13.908038,3232281142,3512060521,49338,443,1466,TCP,0
6028,6,13.908038,3232281142,3512060521,49338,443,299,TLSv1.2,1
6029,6,13.908267,3512060521,3232281142,443,49338,54,TCP,0
6030,6,13.908267,3512060521,3232281142,443,49338,54,TCP,0
6031,4,13.909476,3512060521,3232281142,443,49338,54,TCP,0
6032,6,13.909476,3512060521,3232281142,443,49338,54,TCP,0
6033,6,13.909476,3512060521,3232281142,443,49338,54,TCP,0
6034,6,13.909476,3512060521,3232281142,443,49338,54,TCP,0
6035,4,13.909476,3512060521,3232281142,443,49338,54,TCP,0
6036,4,13.909589,3232281142,3512060521,49338,443,1466,TLSv1.2,1
6037,4,13.909589,3232281142,3512060521,49338,443,1466,TCP,0
6038,4,13.909589,3232281142,3512060521,49338,443,1466,TCP,0
6039,4,13.909589,3232281142,3512060521,49338,443,99,TLSv1.2,1
6040,6,13.910524,3512060521,3232281142,443,49338,54,TCP,0
6041,4,13.910524,3512060521,3232281142,443,49338,54,TCP,0
6042,4,13.911135,3232281142,3512060521,49338,443,1466,TLSv1.2,1
6043,4,13.911135,3232281142,3512060521,49338,443,1466,TCP,0
6044,6,13.911135,3232281142,3512060521,49338,443,1466,TCP,0
6045,4,13.911135,3232281142,3512060521,49338,443,277,TLSv1.2,1
6046,6,13.911944,3512060521,3232281142,443,49338,54,TCP,0
6047,6,13.911944,3512060521,3232281142,443,49338,54,TCP,0
6048,4,13.911944,3512060521,3232281142,443,49338,54,TCP,0
6049,6,13.912864,3232281142,3512060521,49338,443,1466,TLSv1.2,1
6050,6,13.912864,3232281142,3512060521,49338,443,1466,TCP,0
6051,6,13.912864,3232281142,3512060521,49338,443,394,TLSv1.2,1
6052,4,13.913892,3512060521,3232281142,443,49338,54,TCP,0
6053,6,13.913892,3512060521,3232281142,443,49338,54,TCP,0
6054,6,13.913892,3512060521,3232281142,443,49338,54,TCP,0
6055,4,13.914663,3232281142,3512060521,49338,443,1466,TLSv1.2,1
6056,6,13.914663,3232281142,3512060521,49338,443,1466,TCP,0
6057,4,13.914663,3232281142,3512060521,49338,443,1466,TCP,0
6058,4,13.914663,3232281142,3512060521,49338,443,286,TLSv1.2,1
6059,4,13.914885,3512060521,3232281142,443,49338,54,TCP,0
6060,6,13.914885,3512060521,3232281142,443,49338,54,TCP,0
6061,4,13.914885,3512060521,3232281142,443,49338,54,TCP,0
6062,4,13.914885,3512060521,3232281142,443,49338,54,TCP,0
6063,4,13.916156,3512060521,3232281142,443,49338,54,TCP,0
6064,6,13.916156,3512060521,3232281142,443,49338,54,TCP,0
6065,6,13.916156,3512060521,3232281142,443,49338,54,TCP,0
6066,4,13.916156,3512060521,3232281142,443,49338,54,TCP,0
6067,4,13.916401,3232281142,3512060521,49338,443,1466,TLSv1.2,1
6068,4,13.916401,3232281142,3512060521,49338,443,1466,TCP,0
6069,6,13.916401,3232281142,3512060521,49338,443,535,TLSv1.2,1
6070,4,13.918342,3512060521,3232281142,443,49338,54,TCP,0
6071,4,13.918342,3512060521,3232281142,443,49338,54,TCP,0
6072,6,13.918342,3512060521,3232281142,443,49338,54,TCP,0
6073,6,13.920561,3512060521,3232281142,443,49338,54,TCP,0
6074,4,13.920561,3512060521,3232281142,443,49338,54,TCP,0
6075,4,13.920561,3512060521,3232281142,443,49338,54,TCP,0
6076,6,13.920561,3512060521,3232281142,443,49338,54,TCP,0
6077,4,13.920561,3512060521,3232281142,443,49338,54,TCP,0
6078,6,13.92176,3512060521,3232281142,443,49338,54,TCP,0
6079,6,13.92176,3512060521,3232281142,443,49338,54,TCP,0
6080,4,13.922936,3512060521,3232281142,443,49338,286,TLSv1.2,1
6081,6,13.922936,3512060521,3232281142,443,49338,85,TLSv1.2,1
6082,4,13.922936,3512060521,3232281142,443,49338,93,TLSv1.2,1
6083,6,13.923008,3232281142,3512060521,49338,443,54,TCP,0
6085,4,13.925666,3512060521,3232281142,443,49338,286,TLSv1.2,1
6086,6,13.925666,3512060521,3232281142,443,49338,85,TLSv1.2,1
6087,6,13.925666,3512060521,3232281142,443,49338,285,TLSv1.2,1
6088,6,13.925666,3512060521,3232281142,443,49338,85,TLSv1.2,1
6089,6,13.925736,3232281142,3512060521,49338,443,54,TCP,0
6090,6,13.926408,3232281142,3512060521,49338,443,93,TLSv1.2,1
6091,4,13.926794,3512060521,3232281142,443,49338,286,TLSv1.2,1
6092,4,13.926794,3512060521,3232281142,443,49338,85,TLSv1.2,1
6093,6,13.926846,3232281142,3512060521,49338,443,54,TCP,0
6094,6,13.928146,2902291551,3232281142,443,49357,126,TLSv1.2,1
6095,6,13.928146,2902291551,3232281142,443,49357,294,TLSv1.2,1
6096,4,13.92819,3232281142,2902291551,49357,443,54,TCP,0
6097,6,13.929122,2902291551,3232281142,443,49357,311,TLSv1.2,1
6098,6,13.929122,2902291551,3232281142,443,49357,93,TLSv1.2,1
6099,6,13.929122,3512060521,3232281142,443,49338,715,TLSv1.2,1
6100,6,13.929122,3512060521,3232281142,443,49338,85,TLSv1.2,1
6101,6,13.929122,3512060521,3232281142,443,49338,135,TLSv1.2,1
6102,4,13.929122,3512060521,3232281142,443,49338,1466,TLSv1.2,1
6103,4,13.929122,3512060521,3232281142,443,49338,1466,TLSv1.2,1
6104,6,13.929122,3512060521,3232281142,443,49338,1466,TLSv1.2,1
6105,6,13.929122,3512060521,3232281142,443,49338,1466,TLSv1.2,1
6106,6,13.929258,3232281142,2902291551,49357,443,54,TCP,0
6107,4,13.929276,3232281142,3512060521,49338,443,54,TCP,0
6108,6,13.92949,3512060521,3232281142,443,49338,1466,TLSv1.2,1
6109,6,13.92949,3512060521,3232281142,443,49338,1466,TLSv1.2,1
6110,4,13.92949,3512060521,3232281142,443,49338,1466,TLSv1.2,1
6111,4,13.92949,3512060521,3232281142,443,49338,1466,TLSv1.2,1
6112,4,13.92949,3512060521,3232281142,443,49338,1466,TLSv1.2,1
6113,4,13.92949,3512060521,3232281142,443,49338,1466,TLSv1.2,1
6114,6,13.92949,3512060521,3232281142,443,49338,1466,TLSv1.2,1
6115,6,13.92949,3512060521,3232281142,443,49338,1466,TLSv1.2,1
6116,4,13.92949,3512060521,3232281142,443,49338,1466,TLSv1.2,1
6117,6,13.92949,3512060521,3232281142,443,49338,1008,TLSv1.2,1
6118,4,13.92949,3512060521,3232281142,443,49338,85,TLSv1.2,1
6119,6,13.929603,3232281142,3512060521,49338,443,54,TCP,0
6120,4,13.929663,3232281142,2902291551,49357,443,93,TLSv1.2,1
6121,6,13.930708,3512060521,3232281142,443,49338,286,TLSv1.2,1
6122,6,13.930708,3512060521,3232281142,443,49338,285,TLSv1.2,1
6123,4,13.930708,3512060521,3232281142,443,49338,85,TLSv1.2,1
6124,6,13.930708,3512060521,3232281142,443,49338,85,TLSv1.2,1
6125,6,13.930772,3232281142,3512060521,49338,443,54,TCP,0
6126,4,13.935848,3512060521,3232281142,443,49338,285,TLSv1.2,1
6127,4,13.935848,3512060521,3232281142,443,49338,85,TLSv1.2,1
6128,6,13.935848,3512060521,3232281142,443,49338,93,TLSv1.2,1
6129,4,13.935933,3232281142,3512060521,49338,443,54,TCP,0
6130,4,13.940325,2902291551,3232281142,443,49357,54,TCP,0
6131,4,13.955891,3232281142,3512060521,49338,443,93,TLSv1.2,1
6132,6,13.959626,3232281142,3512060521,49338,443,1466,TLSv1.2,1
6133,4,13.959626,3232281142,3512060521,49338,443,1466,TCP,0
6134,4,13.959626,3232281142,3512060521,49338,443,370,TLSv1.2,1
6135,6,13.96552,3512060521,3232281142,443,49338,54,TCP,0
6136,4,13.96552,3512060521,3232281142,443,49338,54,TCP,0
6137,6,13.966669,3512060521,3232281142,443,49338,163,TLSv1.2,1
