ipv,deltatime,src,dst,srcport,dstport,length,proto,human
4,0.000000,399010385,3232281142,443,49838,66,6,0
4,0.005410,3232281142,399010385,49838,443,54,6,0
4,0.001163,3232281142,399010385,49838,443,653,6,0
4,0.020237,3232281142,1746043628,49801,443,154,6,1
4,0.000000,1745974801,3232281142,443,49839,66,6,0
4,0.008673,3232281142,1745974801,49839,443,54,6,0
4,0.001079,3232281142,1745974801,49839,443,591,6,0
4,0.094389,885667674,3232281142,443,49809,225,6,0
4,0.000000,885667674,3232281142,443,49809,132,6,1
4,0.091818,3232281142,885667674,49809,443,54,6,0
4,0.000110,3232281142,885667674,49809,443,92,6,1
4,0.070207,3512060573,3232281142,443,49831,54,6,0
4,0.014537,399010385,3232281142,443,49838,54,6,0
4,0.000000,399010385,3232281142,443,49838,1506,6,0
4,0.000000,399010385,3232281142,443,49838,1506,6,0
4,0.000000,399010385,3232281142,443,49838,945,6,0
4,0.007557,885667674,3232281142,443,49809,1506,6,0
4,0.000000,885667674,3232281142,443,49809,1057,6,1
4,0.000000,885667674,3232281142,443,49809,92,6,1
4,0.013392,3232281142,399010385,49838,443,54,6,0
4,0.007623,3232281142,885667674,49809,443,54,6,0
4,0.011001,1745974801,3232281142,443,49839,54,6,0
4,0.003369,3232281142,399010385,49838,443,134,6,0
4,0.000170,3232281142,399010385,49838,443,146,6,1
4,0.000131,3232281142,399010385,49838,443,447,6,1
4,0.008988,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,848,6,1
4,0.000000,874279182,3232281142,443,49837,66,6,0
4,0.009832,399010385,3232281142,443,49838,54,6,0
4,0.000000,399010385,3232281142,443,49838,54,6,0
4,0.000000,399010385,3232281142,443,49838,341,6,1
4,0.000000,399010385,3232281142,443,49838,341,6,1
4,0.000000,399010385,3232281142,443,49838,54,6,0
4,0.000000,399010385,3232281142,443,49838,115,6,1
4,0.000000,399010385,3232281142,443,49838,85,6,1
4,0.018849,3232281142,1745974801,49839,443,54,6,0
4,0.032929,3232281142,874279182,49837,443,54,6,0
4,0.006406,3232281142,399010385,49838,443,54,6,0
4,0.000991,3232281142,1745974801,49839,443,118,6,0
4,0.001059,3232281142,399010385,49838,443,85,6,1
4,0.001098,3232281142,874279182,49837,443,571,6,0
4,0.000722,3232281142,1745974801,49839,443,146,6,1
4,0.000388,3232281142,1745974801,49839,443,451,6,1
4,0.083310,3232281142,1746043628,49768,443,279,6,1
4,0.000081,3232281142,1746043628,49768,443,131,6,1
4,0.044597,1746043628,3232281142,443,49801,208,6,1
4,0.000000,876062387,3232281142,443,49834,66,6,0
4,0.090382,3232281142,876062387,49834,443,54,6,0
4,0.000870,3232281142,876062387,49834,443,571,6,0
4,0.005764,399010385,3232281142,443,49838,54,6,0
4,0.010159,1745974801,3232281142,443,49839,566,6,0
4,0.008135,3232281142,1745974801,49839,443,85,6,1
4,0.001017,1745974801,3232281142,443,49839,85,6,1
4,0.140236,1746043628,3232281142,443,49768,54,6,0
4,0.069780,2902291550,3232281142,443,49823,123,6,1
4,0.000000,2902291550,3232281142,443,49823,127,6,1
4,0.000000,2902291550,3232281142,443,49823,85,6,1
4,0.000000,2902291550,3232281142,443,49823,93,6,1
4,0.012770,399010385,3232281142,443,49838,273,6,1
4,0.000000,399010385,3232281142,443,49838,1506,6,0
4,0.000000,399010385,3232281142,443,49838,1506,6,0
4,0.000000,399010385,3232281142,443,49838,1506,6,0
4,0.000000,399010385,3232281142,443,49838,1506,6,0
4,0.000000,399010385,3232281142,443,49838,1506,6,0
4,0.000000,399010385,3232281142,443,49838,1506,6,0
4,0.000000,399010385,3232281142,443,49838,1506,6,0
4,0.000000,399010385,3232281142,443,49838,1506,6,0
4,0.000000,399010385,3232281142,443,49838,1506,6,0
4,0.000000,399010385,3232281142,443,49838,1506,6,0
4,0.076614,3232281142,2902291550,49823,443,54,6,0
4,0.017339,3232281142,399010385,49838,443,54,6,0
4,0.000000,3232281142,3232281089,49840,53,66,6,0
4,0.000000,3232281142,3232281089,49841,53,66,6,0
4,0.001763,3232281142,2902291550,49823,443,93,6,1
4,0.007045,399010385,3232281142,443,49838,1506,6,0
4,0.000000,399010385,3232281142,443,49838,488,6,1
4,0.014403,1745974801,3232281142,443,49839,54,6,0
4,0.000000,399010385,3232281142,443,49838,1506,6,1
4,0.000000,399010385,3232281142,443,49838,1506,6,0
4,0.000000,399010385,3232281142,443,49838,1506,6,0
4,0.000000,399010385,3232281142,443,49838,1506,6,0
4,0.000000,399010385,3232281142,443,49838,1506,6,0
4,0.000000,399010385,3232281142,443,49838,1506,6,0
4,0.000000,399010385,3232281142,443,49838,1506,6,0
4,0.000000,3232281089,3232281142,53,49840,66,6,0
4,0.000000,3232281089,3232281142,53,49841,66,6,0
4,0.014403,1746043628,3232281142,443,49768,341,6,1
4,0.000000,1746043628,3232281142,443,49768,1445,6,1
4,0.000000,1746043628,3232281142,443,49768,1506,6,1
4,0.000000,1746043628,3232281142,443,49768,1384,6,1
4,0.000000,1746043628,3232281142,443,49768,560,6,1
4,0.000000,1746043628,3232281142,443,49768,85,6,1
4,0.000000,1746043628,3232281142,443,49768,212,6,1
4,0.000000,1746043628,3232281142,443,49768,1445,6,1
4,0.000000,1746043628,3232281142,443,49768,749,6,1
4,0.000000,1746043628,3232281142,443,49768,85,6,1
4,0.006912,3232281142,399010385,49838,443,54,6,0
4,0.005819,3232281142,3232281089,49840,53,54,6,0
4,0.005671,3232281142,3232281089,49841,53,54,6,0
4,0.023764,3232281142,1746043628,49768,443,54,6,0
4,0.000757,3232281142,3232281089,49840,53,56,6,0
4,0.000742,3232281142,3232281089,49841,53,56,6,0
4,0.000016,3232281142,3232281089,49840,53,99,6,0
4,0.000035,3232281142,3232281089,49841,53,99,6,0
4,0.005057,399010385,3232281142,443,49838,1506,6,0
4,0.000000,399010385,3232281142,443,49838,1506,6,0
4,0.005057,1745974801,3232281142,443,49839,612,6,1
4,0.000000,399010385,3232281142,443,49838,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1445,6,1
4,0.000000,399010385,3232281142,443,49838,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1445,6,1
4,0.000000,399010385,3232281142,443,49838,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1445,6,1
4,0.000000,399010385,3232281142,443,49838,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,1
4,0.000000,399010385,3232281142,443,49838,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1384,6,1
4,0.000000,399010385,3232281142,443,49838,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1445,6,1
4,0.000000,399010385,3232281142,443,49838,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,1
4,0.000000,399010385,3232281142,443,49838,1506,6,1
4,0.000000,1745974801,3232281142,443,49839,1384,6,1
4,0.000000,1745974801,3232281142,443,49839,1445,6,1
4,0.000000,1745974801,3232281142,443,49839,1445,6,1
4,0.000000,1745974801,3232281142,443,49839,1506,6,1
4,0.000000,1745974801,3232281142,443,49839,1384,6,1
4,0.000000,1745974801,3232281142,443,49839,1445,6,1
4,0.000000,1745974801,3232281142,443,49839,1506,6,1
4,0.000000,1745974801,3232281142,443,49839,1384,6,1
4,0.000000,1745974801,3232281142,443,49839,1445,6,1
4,0.000000,1745974801,3232281142,443,49839,1445,6,1
4,0.000000,1745974801,3232281142,443,49839,1506,6,1
4,0.000000,1745974801,3232281142,443,49839,1506,6,1
4,0.000000,1745974801,3232281142,443,49839,1323,6,1
4,0.005301,3232281142,399010385,49838,443,54,6,0
4,0.020743,3232281142,1745974801,49839,443,54,6,0
4,0.000511,1745974801,3232281142,443,49839,1445,6,1
4,0.000000,1745974801,3232281142,443,49839,1445,6,1
4,0.000000,1745974801,3232281142,443,49839,1445,6,1
4,0.000000,1745974801,3232281142,443,49839,1506,6,1
4,0.000000,1745974801,3232281142,443,49839,1506,6,1
4,0.000000,1745974801,3232281142,443,49839,1506,6,1
4,0.000000,1745974801,3232281142,443,49839,1506,6,1
4,0.000000,1745974801,3232281142,443,49839,1499,6,0
4,0.000000,1745974801,3232281142,443,49839,1445,6,1
4,0.000000,1745974801,3232281142,443,49839,1506,6,1
4,0.000000,1745974801,3232281142,443,49839,1506,6,1
4,0.000000,1745974801,3232281142,443,49839,1506,6,1
4,0.000000,1745974801,3232281142,443,49839,1506,6,1
4,0.000000,1745974801,3232281142,443,49839,1506,6,1
4,0.000000,1745974801,3232281142,443,49839,1140,6,1
4,0.000000,1745974801,3232281142,443,49839,1506,6,1
4,0.000000,1745974801,3232281142,443,49839,1506,6,1
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,1
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1174,6,1
4,0.000251,3232281142,1745974801,49839,443,54,6,0
4,0.000470,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,1
4,0.000000,1745974801,3232281142,443,49839,1506,6,1
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,1
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,712,6,1
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,1
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,1
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,1
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,1
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,1
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,1
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1195,6,1
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000597,3232281142,1745974801,49839,443,54,6,0
4,0.001188,1745974801,3232281142,443,49839,1506,6,1
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,1
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,1
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.002169,399010385,3232281142,443,49838,1506,6,0
4,0.014271,2902291550,3232281142,443,49823,54,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,1
4,0.000000,399010385,3232281142,443,49838,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,399010385,3232281142,443,49838,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,399010385,3232281142,443,49838,946,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,1
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,1
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,227,6,0
4,0.032805,874279182,3232281142,443,49837,54,6,0
4,0.000000,874279182,3232281142,443,49837,1506,6,0
4,0.000000,874279182,3232281142,443,49837,1506,6,0
4,0.000000,874279182,3232281142,443,49837,1506,6,0
4,0.073781,3512060520,3232281142,443,49822,286,6,1
4,0.000000,3512060520,3232281142,443,49822,127,6,1
4,0.000000,3512060520,3232281142,443,49822,85,6,1
4,0.000000,874279182,3232281142,443,49837,1104,6,0
4,0.000000,3512060520,3232281142,443,49822,93,6,1
4,0.001181,3232281142,1745974801,49839,443,54,6,0
4,0.002078,3232281142,399010385,49838,443,54,6,0
4,0.031617,3232281142,874279182,49837,443,54,6,0
4,0.082075,3232281142,3512060520,49822,443,54,6,0
4,0.001524,3232281142,874279182,49837,443,180,6,0
4,0.001635,3232281142,3512060520,49822,443,93,6,1
4,0.000923,3232281142,874279182,49837,443,153,6,1
4,0.000173,3232281142,874279182,49837,443,468,6,1
4,0.000032,3232281142,874279182,49837,443,589,6,1
4,0.010423,3232281089,3232281142,53,49841,54,6,0
4,0.010423,3232281089,3232281142,53,49840,54,6,0
4,0.000000,3232281089,3232281142,53,49840,54,6,0
4,0.000000,3232281089,3232281142,53,49841,54,6,0
4,0.050695,3512060573,3232281142,443,49831,427,6,1
4,0.000000,3512060573,3232281142,443,49831,1466,6,1
4,0.067534,3232281142,3512060573,49831,443,54,6,0
4,0.001716,3512060573,3232281142,443,49831,1466,6,1
4,0.000000,3512060573,3232281142,443,49831,1466,6,1
4,0.000000,3512060573,3232281142,443,49831,1466,6,1
4,0.000000,3512060573,3232281142,443,49831,1466,6,1
4,0.000000,3512060573,3232281142,443,49831,1466,6,1
4,0.000000,3512060573,3232281142,443,49831,1466,6,1
4,0.000000,3512060573,3232281142,443,49831,1466,6,1
4,0.000000,3512060573,3232281142,443,49831,1466,6,1
4,0.000000,3512060573,3232281142,443,49831,1466,6,1
4,0.000000,3512060573,3232281142,443,49831,1459,6,1
4,0.001752,3232281142,3512060573,49831,443,54,6,0
4,0.005165,3232281089,3232281142,53,49840,261,6,0
4,0.001138,3512060573,3232281142,443,49831,1466,6,1
4,0.000000,3512060573,3232281142,443,49831,1466,6,1
4,0.000000,3512060573,3232281142,443,49831,1466,6,1
4,0.001120,3232281142,3512060573,49831,443,54,6,0
4,0.000173,3512060573,3232281142,443,49831,1466,6,1
4,0.008535,3512060520,3232281142,443,49822,54,6,0
4,0.000000,3512060573,3232281142,443,49831,1466,6,1
4,0.000000,3512060573,3232281142,443,49831,1466,6,1
4,0.000000,3512060573,3232281142,443,49831,1466,6,1
4,0.000119,3232281142,3512060573,49831,443,54,6,0
4,0.014816,3232281142,3232281089,49840,53,54,6,0
4,0.001415,3512060573,3232281142,443,49831,1466,6,1
4,0.000000,3512060573,3232281142,443,49831,1466,6,1
4,0.000000,3512060573,3232281142,443,49831,1466,6,1
4,0.000000,3512060573,3232281142,443,49831,439,6,0
4,0.009950,1745974801,3232281142,443,49839,1506,6,1
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,1
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,1
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,1
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.001519,3232281142,3512060573,49831,443,54,6,0
4,0.009810,3232281142,1745974801,49839,443,54,6,0
4,0.001702,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,1
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,1
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,1
4,0.000000,1745974801,3232281142,443,49839,1387,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,1
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,1
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,1
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,1
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,1
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,1
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.001702,3512060573,3232281142,443,49831,93,6,1
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,1
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,1
4,0.065074,3232281142,1746043628,49801,443,54,6,0
4,0.001961,3232281142,1745974801,49839,443,54,6,0
4,0.002001,3232281142,3512060573,49831,443,54,6,0
4,0.000546,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,1
4,0.000000,1745974801,3232281142,443,49839,173,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,1
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,1
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,1
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,1
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000000,1745974801,3232281142,443,49839,1506,6,0
4,0.000374,3232281142,1745974801,49839,443,54,6,0
4,0.000443,3232281142,3512060573,49831,443,93,6,1
4,0.001969,1745974801,3232281142,443,49839,396,6,0
4,0.010970,3232281089,3232281142,53,49841,247,6,0
4,0.005805,3232281089,3232281142,53,49840,54,6,0
4,0.001856,3232281142,1745974801,49839,443,54,6,0
4,0.020369,3232281142,3232281089,49841,53,54,6,0
4,0.005818,3232281142,3232281089,49840,53,54,6,0
4,0.000252,3232281142,3232281089,49841,53,54,6,0
4,0.057198,3232281142,885667674,49809,443,398,6,1
4,0.002230,3232281089,3232281142,53,49841,54,6,0
4,0.001757,3232281142,3232281089,49841,53,54,6,0
4,0.007435,3512060573,3232281142,443,49831,54,6,0
4,0.031089,874279182,3232281142,443,49837,54,6,0
4,0.000000,874279182,3232281142,443,49837,225,6,0
4,0.000000,874279182,3232281142,443,49837,123,6,1
4,0.028271,3232281142,874279182,49837,443,54,6,0
4,0.000306,3232281142,874279182,49837,443,92,6,1
4,0.000835,874279182,3232281142,443,49837,54,6,0
4,0.000000,874279182,3232281142,443,49837,92,6,1
4,0.000000,874279182,3232281142,443,49837,209,6,1
4,0.000468,3232281142,874279182,49837,443,54,6,0
4,0.109929,3232281142,34844715,49824,443,633,6,0
4,0.000501,3232281142,34844715,49824,443,1130,6,0
4,0.000634,3232281142,34844715,49824,443,648,6,0
4,0.000317,3232281142,34844715,49824,443,1285,6,0
4,0.116884,34844715,3232281142,443,49824,54,6,0
4,0.000000,34844715,3232281142,443,49824,54,6,0
4,0.001279,34844715,3232281142,443,49824,54,6,0
4,0.091269,876062387,3232281142,443,49834,54,6,0
4,0.000000,876062387,3232281142,443,49834,1506,6,0
4,0.000000,876062387,3232281142,443,49834,1506,6,0
4,0.000000,876062387,3232281142,443,49834,1246,6,0
4,0.000000,876062387,3232281142,443,49834,1358,6,0
4,0.090340,3232281142,876062387,49834,443,54,6,0
4,1.186854,3232281142,580244451,65447,443,457,6,1
4,0.000049,3232281142,580244451,65447,443,1466,6,0
4,0.000000,3232281142,580244451,65447,443,1466,6,0
4,0.000000,3232281142,580244451,65447,443,263,6,1
4,1.238301,580244451,3232281142,443,65447,54,6,0
4,0.000000,580244451,3232281142,443,65447,54,6,0
4,0.000000,3232281142,60986395,49842,80,66,6,0
4,0.125361,885667674,3232281142,443,49809,54,6,0
4,0.014318,580244451,3232281142,443,65447,449,6,1
4,0.000000,60986395,3232281142,80,49842,66,6,0
4,0.006199,3232281142,60986395,49842,80,54,6,0
4,0.000072,3232281142,60986395,49842,80,301,6,0
4,0.743372,3232281142,2902291551,49789,443,175,6,1
4,0.006359,60986395,3232281142,80,49842,54,6,0
4,0.737554,2902291551,3232281142,443,49789,54,6,0
4,0.002249,60986395,3232281142,80,49842,526,6,0
4,0.000000,3232281142,3232281089,49844,53,66,6,0
4,0.001081,60986395,3232281142,80,49842,525,6,0
4,0.009577,3232281142,60986395,49842,80,54,6,0
4,0.000000,3232281142,3232281089,49845,53,66,6,0
4,0.000000,3232281142,3232281089,49846,53,66,6,0
4,0.000000,3232281142,3232281089,49847,53,66,6,0
4,0.000000,3232281089,3232281142,53,49844,66,6,0
4,0.001515,3232281142,3232281089,49844,53,54,6,0
4,0.000842,3232281142,3232281089,49844,53,56,6,0
4,0.000028,3232281142,3232281089,49844,53,87,6,0
4,0.000000,3232281089,3232281142,53,49845,66,6,0
4,0.002429,3232281142,3232281089,49845,53,54,6,0
4,0.000000,3232281089,3232281142,53,49846,66,6,0
4,0.068378,874279182,3232281142,443,49837,54,6,0
4,0.000000,3232281089,3232281142,53,49847,66,6,0
4,0.003448,3232281142,3232281089,49846,53,54,6,0
4,0.003318,3232281142,3232281089,49847,53,54,6,0
4,0.000642,3232281142,3232281089,49846,53,56,6,0
4,0.000033,3232281142,3232281089,49846,53,87,6,0
4,0.000651,3232281142,3232281089,49847,53,56,6,0
4,0.000030,3232281142,3232281089,49847,53,87,6,0
4,0.003379,3232281089,3232281142,53,49844,54,6,0
4,0.000000,3232281089,3232281142,53,49844,54,6,0
4,0.002053,3232281142,3232281089,49845,53,56,6,0
4,0.000030,3232281142,3232281089,49845,53,87,6,0
4,0.038985,3232281142,876062387,49834,443,180,6,0
4,0.379765,3232281142,1249755548,49808,443,170,6,1
4,0.004425,3232281089,3232281142,53,49846,54,6,0
4,0.000000,3232281089,3232281142,53,49846,54,6,0
4,0.004425,3232281089,3232281142,53,49847,54,6,0
4,0.000000,3232281089,3232281142,53,49847,54,6,0
4,0.005631,3232281089,3232281142,53,49845,54,6,0
4,0.000000,3232281089,3232281142,53,49845,54,6,0
4,0.022003,885667674,3232281142,443,49809,54,6,0
4,0.006784,3232281089,3232281142,53,49844,175,6,0
4,0.009633,3232281142,3232281089,49844,53,54,6,0
4,0.375807,1249755548,3232281142,443,49808,54,6,0
4,0.002738,3232281089,3232281142,53,49844,54,6,0
4,0.000000,1249755548,3232281142,443,49808,218,6,1
4,0.000000,1249755548,3232281142,443,49808,1466,6,1
4,0.000000,1249755548,3232281142,443,49808,1466,6,1
4,0.006669,3232281142,1249755548,49808,443,54,6,0
4,0.006221,3232281089,3232281142,53,49846,175,6,0
4,0.000160,1249755548,3232281142,443,49808,1466,6,1
4,0.000000,1249755548,3232281142,443,49808,1466,6,1
4,0.000000,1249755548,3232281142,443,49808,1466,6,1
4,0.000000,1249755548,3232281142,443,49808,1466,6,1
4,0.000142,3232281142,1249755548,49808,443,54,6,0
4,0.002486,3232281142,3232281089,49844,53,54,6,0
4,0.000245,1249755548,3232281142,443,49808,1466,6,1
4,0.000193,3232281142,1249755548,49808,443,54,6,0
4,0.010121,3232281142,3232281089,49846,53,54,6,0
4,0.000882,1249755548,3232281142,443,49808,1466,6,1
4,0.000000,1249755548,3232281142,443,49808,1466,6,1
4,0.000000,1249755548,3232281142,443,49808,1466,6,1
4,0.000000,1249755548,3232281142,443,49808,1466,6,1
4,0.000000,1249755548,3232281142,443,49808,1466,6,1
4,0.000000,1249755548,3232281142,443,49808,1466,6,1
4,0.000000,1249755548,3232281142,443,49808,1466,6,1
4,0.000943,3232281142,1249755548,49808,443,54,6,0
4,0.001175,1249755548,3232281142,443,49808,1466,6,1
4,0.000000,1249755548,3232281142,443,49808,1466,6,1
4,0.000000,1249755548,3232281142,443,49808,1466,6,1
4,0.000000,1249755548,3232281142,443,49808,1466,6,1
4,0.000000,1249755548,3232281142,443,49808,1466,6,1
4,0.000000,1249755548,3232281142,443,49808,1466,6,1
4,0.001150,3232281142,1249755548,49808,443,54,6,0
4,0.001127,1249755548,3232281142,443,49808,1466,6,1
4,0.003429,3232281089,3232281142,53,49846,54,6,0
4,0.000000,1249755548,3232281142,443,49808,1466,6,1
4,0.000000,1249755548,3232281142,443,49808,1466,6,1
4,0.000000,1249755548,3232281142,443,49808,1466,6,1
4,0.000000,1249755548,3232281142,443,49808,1466,6,1
4,0.001159,3232281142,1249755548,49808,443,54,6,0
4,0.013407,3232281142,3232281089,49845,53,54,6,0
4,0.003598,3232281142,3232281089,49846,53,54,6,0
4,0.021900,2902291551,3232281142,443,49789,125,6,1
4,0.000000,2902291551,3232281142,443,49789,121,6,1
4,0.000000,2902291551,3232281142,443,49789,93,6,1
4,0.027186,3232281142,2902291551,49789,443,54,6,0
4,0.000187,3232281142,2902291551,49789,443,93,6,1
4,0.015361,3232281142,3232281089,49847,53,54,6,0
4,0.004100,1249755548,3232281142,443,49808,1466,6,1
4,0.013750,3232281089,3232281142,53,49845,54,6,0
4,0.000000,1249755548,3232281142,443,49808,1466,6,1
4,0.000000,1249755548,3232281142,443,49808,1466,6,1
4,0.000000,1249755548,3232281142,443,49808,1466,6,1
4,0.000000,1249755548,3232281142,443,49808,1466,6,1
4,0.000000,1249755548,3232281142,443,49808,1466,6,1
4,0.000000,1249755548,3232281142,443,49808,1466,6,1
4,0.000000,1249755548,3232281142,443,49808,1466,6,1
4,0.000000,1249755548,3232281142,443,49808,1466,6,1
4,0.000000,1249755548,3232281142,443,49808,1466,6,1
4,0.000000,1249755548,3232281142,443,49808,1466,6,1
4,0.000000,1249755548,3232281142,443,49808,1466,6,1
4,0.000000,1249755548,3232281142,443,49808,1466,6,1
4,0.000000,1249755548,3232281142,443,49808,1466,6,1
4,0.000000,1249755548,3232281142,443,49808,1466,6,1
4,0.003916,3232281142,3232281089,49845,53,54,6,0
4,0.004218,3232281142,1249755548,49808,443,54,6,0
4,0.001298,1249755548,3232281142,443,49808,1466,6,1
4,0.000000,1249755548,3232281142,443,49808,1466,6,1
4,0.000000,1249755548,3232281142,443,49808,1466,6,1
4,0.000000,1249755548,3232281142,443,49808,1466,6,1
4,0.015048,3232281089,3232281142,53,49847,54,6,0
