number,source_port,destination_port,protocol,length,length_deviation,delta_time,flow_average_length,flow_length_deviation,flow_delta_time,human
3954,49825,53,6,100,910.80697257,0.00002909,69.00000000,41.33333333,0.00002909,0
3955,49801,443,6,214,796.57355202,0.00080490,199.30000000,16.33333333,0.13097000,1
3956,49801,443,6,167,843.36945939,0.00006700,196.36363636,32.30000000,0.00006700,1
3957,49768,443,6,171,839.15343238,0.00019217,154.07142857,18.23076923,0.00640202,1
3958,49826,53,6,56,953.93854033,0.00074387,58.66666667,4.00000000,0.00235987,0
3959,49826,53,6,100,909.69431644,0.00002408,69.00000000,41.33333333,0.00002408,0
3960,49822,443,6,118,891.46147940,0.00009298,121.00000000,3.75000000,0.00384402,0
3961,49822,443,6,190,819.23336745,0.00003910,132.50000000,69.00000000,0.00003910,0
3962,65451,443,6,457,552.02379125,0.00114083,295.25000000,215.66666667,1.55181193,1
3963,65451,443,6,1466,457.11739130,0.00006509,529.40000000,1170.75000000,0.00006509,0
3964,65451,443,6,1219,210.00051138,0.00000000,644.33333333,689.60000000,0.00000000,1
3965,443,49824,6,1506,496.94683027,0.00000596,542.00000000,1446.00000000,0.00404787,0
3966,49822,443,6,1466,456.81983133,0.00025892,323.00000000,1333.50000000,0.00147080,1
3967,49822,443,6,397,612.29688298,0.00000000,332.25000000,74.00000000,0.00000000,1
3968,49823,443,6,118,891.14048531,0.00125217,109.66666667,10.00000000,0.00551414,0
3969,49823,443,6,190,818.91292135,0.00029087,121.14285714,80.33333333,0.00029087,0
3970,49823,443,6,1375,366.29614501,0.00149107,277.87500000,1253.85714286,0.00149107,0
3971,443,49824,6,1506,497.20265442,0.00123501,783.00000000,964.00000000,0.00452805,0
3972,443,49824,6,678,330.92421536,0.00000000,762.00000000,105.00000000,0.00000000,0
3973,53,49825,6,54,954.83979592,0.00000000,60.00000000,12.00000000,0.00857592,0
3974,53,49825,6,54,954.59627646,0.00000000,58.00000000,6.00000000,0.00000000,0
3975,53,49826,6,54,954.35288118,0.00000000,60.00000000,12.00000000,0.00857592,0
3976,53,49826,6,54,954.10960999,0.00000000,58.00000000,6.00000000,0.00000000,0
3977,443,49822,6,668,339.86646279,0.00000000,756.14285714,102.83333333,0.00971413,0
3978,49824,443,6,54,953.77987261,0.00010991,123.25000000,92.33333333,0.01256585,0
3979,443,49822,6,85,922.53693327,0.00021601,672.25000000,671.14285714,0.00032592,1
3980,443,65451,6,54,953.30201171,0.00000000,145.00000000,121.33333333,1.60636497,0
3981,49822,443,6,54,953.05931772,0.00005698,301.33333333,278.25000000,0.00465202,0
3982,49822,443,6,85,921.81674726,0.00003409,279.70000000,216.33333333,0.00003409,1
3983,49807,443,6,565,441.58218830,0.00181699,193.15384615,402.83333333,0.03568006,1
3984,53,49825,6,134,872.46985500,0.00011897,77.00000000,76.00000000,0.00235295,0
3985,443,49822,6,54,952.24796541,0.00000000,603.55555556,618.25000000,0.00202703,0
3986,443,49801,6,54,952.00584795,0.00000000,420.33333333,412.12500000,0.18857408,0
3987,443,49823,6,668,337.76385358,0.00000000,757.00000000,103.83333333,0.01092887,0
3988,443,49823,6,85,920.67801779,0.00052404,673.00000000,672.00000000,0.00052404,1
3989,49823,443,6,85,920.44410569,0.00002909,256.44444444,192.87500000,0.00414109,1
3990,49825,53,6,54,951.21031242,0.00004983,66.00000000,15.00000000,0.01065993,0
3991,49816,443,6,171,833.96876587,0.00006104,174.18181818,3.50000000,0.04423690,1
3992,53,49825,6,54,950.75704494,0.00197601,72.40000000,23.00000000,0.00264001,0
3993,65446,443,6,457,547.51573604,0.00003004,1058.33333333,676.50000000,1.56143403,1
3994,65446,443,6,1466,461.62319208,0.00004697,1099.10000000,407.66666667,0.00004697,0
3995,65446,443,6,1256,251.50608828,0.00000000,1113.36363636,156.90000000,0.00000000,1
3996,443,65451,6,54,950.55769718,0.00014901,126.80000000,91.00000000,0.00489306,0
3997,49825,53,6,54,950.31668357,0.00001907,64.00000000,12.00000000,0.00228214,0
3998,443,49816,6,54,950.07579214,0.00086784,605.83333333,602.00000000,0.04253292,0
3999,49824,443,6,134,869.83502281,0.00027919,125.40000000,10.75000000,0.00627518,0
4000,49824,443,6,190,813.61464403,0.00014591,136.16666667,64.60000000,0.00014591,0
4001,443,49807,6,54,949.40856130,0.00079608,550.00000000,537.33333333,0.03060818,0
4002,49824,443,6,518,485.16814383,0.00015998,190.71428571,381.83333333,0.00095606,0
4003,443,49823,6,54,949.04531646,0.00085282,604.22222222,619.00000000,0.00546288,0
4004,443,49807,6,326,676.80511263,0.00000000,534.00000000,224.00000000,0.00101280,1
4005,443,49816,6,54,948.63385628,0.00000000,563.38461538,551.83333333,0.00223398,0
4006,443,49807,6,89,913.39387807,0.00000000,504.33333333,445.00000000,0.00000000,1
4007,49807,443,6,54,948.16287304,0.00006604,183.21428571,139.15384615,0.00617194,0
4008,443,49807,6,85,916.92313527,0.00042009,478.12500000,419.33333333,0.00048614,1
4009,443,49807,6,93,908.69135490,0.00000000,455.47058824,385.12500000,0.00000000,1
4010,49807,443,6,54,947.46171342,0.00006294,174.60000000,129.21428571,0.00048304,0
4011,49826,53,6,54,947.22233451,0.00009012,66.00000000,15.00000000,0.01485109,0
4012,49827,443,6,66,934.98307653,0.00003695,0,0,0,0
4013,49807,443,6,93,907.74696970,0.00050092,169.50000000,81.60000000,0.00062799,1
4014,443,49816,6,465,535.51779854,0.00057912,556.35714286,98.38461538,0.00175619,1
4015,443,65446,6,54,946.38263503,0.00050092,119.83333333,79.00000000,1.61663604,0
4016,53,49826,6,54,946.14383043,0.00000000,57.00000000,4.00000000,0.01059699,0
4017,443,49822,6,54,945.90514632,0.00000000,548.60000000,549.55555556,0.00824404,0
4018,49826,53,6,54,945.66658260,0.00012708,64.00000000,12.00000000,0.00174499,0
4019,443,49824,6,54,945.42813918,0.00082493,644.00000000,708.00000000,0.01154900,0
4020,443,49824,6,54,945.18981598,0.00000000,559.71428571,590.00000000,0.00000000,0
4021,443,49824,6,54,944.95161290,0.00029111,496.50000000,505.71428571,0.00029111,0
4022,49828,53,6,66,932.71352986,0.00063586,0,0,0,0
4023,49829,53,6,66,932.47858942,0.00013995,0,0,0,0
4024,53,49828,6,66,932.24376731,0.00110006,0,0,0,0
4025,53,49829,6,66,932.00906344,0.00000000,0,0,0,0
4026,49828,53,6,54,943.77447772,0.00021195,60.00000000,12.00000000,0.00145197,0
4027,49829,53,6,54,943.53699044,0.00001907,60.00000000,12.00000000,0.00133109,0
4028,49829,53,6,56,941.29962264,0.00059795,58.66666667,4.00000000,0.00059795,0
4029,49828,53,6,56,941.06287726,0.00000811,58.66666667,4.00000000,0.00062513,0
4030,49828,53,6,95,901.82625094,0.00001097,67.75000000,36.33333333,0.00001097,0
4031,49829,53,6,95,901.59954751,0.00000596,67.75000000,36.33333333,0.00002503,0
4032,443,49827,6,66,930.37295803,0.00070500,0,0,0,0
4033,443,65446,6,54,942.13919598,0.00000000,110.42857143,65.83333333,0.00467801,0
4034,49827,443,6,54,941.90253705,0.00016809,60.00000000,12.00000000,0.00642705,0
4035,443,49768,6,211,784.66599699,0.00068498,717.62500000,540.40000000,0.07704306,1
4036,53,49829,6,54,941.46899322,0.00000000,60.00000000,12.00000000,0.00241208,0
4037,53,49828,6,54,941.23268072,0.00000000,60.00000000,12.00000000,0.00241208,0
4038,53,49828,6,54,940.99648683,0.00000000,58.00000000,6.00000000,0.00000000,0
4039,53,49829,6,54,940.76041144,0.00000000,58.00000000,6.00000000,0.00000000,0
4040,443,49824,6,341,653.52445448,0.00000000,479.22222222,155.50000000,0.00428796,1
4041,443,65451,6,449,545.36058175,0.00000000,180.50000000,322.20000000,0.01090908,1
4042,443,49801,6,248,746.22386563,0.00000000,403.10000000,172.33333333,0.01377511,1
4043,49827,443,6,602,392.03684211,0.00070691,240.66666667,542.00000000,0.00139189,0
4044,443,49801,6,1445,451.06138812,0.00023794,497.81818182,1041.90000000,0.00094485,1
4045,443,49824,6,341,653.05160321,0.00000000,465.40000000,138.22222222,0.00094485,1
4046,443,49801,6,1506,512.11194591,0.00000000,581.83333333,1008.18181818,0.00000000,1
4047,443,49801,6,1384,389.98372559,0.00000000,643.53846154,802.16666667,0.00000000,1
4048,443,49801,6,1506,511.88610763,0.00000000,705.14285714,862.46153846,0.00000000,1
4049,443,49801,6,1506,511.75800801,0.00000000,758.53333333,800.85714286,0.00000000,1
4050,443,49801,6,1506,511.62997248,0.00000000,805.25000000,747.46666667,0.00000000,1
4051,443,49801,6,1262,267.50200100,0.00000000,832.11764706,456.75000000,0.00000000,1
4052,443,49801,6,1506,511.43510878,0.00000000,869.55555556,673.88235294,0.00000000,1
4053,443,49801,6,1506,511.30725000,0.00000000,903.05263158,636.44444444,0.00000000,1
4054,443,49801,6,1506,511.17945514,0.00000000,933.20000000,602.94736842,0.00000000,1
4055,443,49801,6,1506,511.05172414,0.00000000,960.47619048,572.80000000,0.00000000,1
4056,443,49801,6,1506,510.92405696,0.00000000,985.27272727,545.52380952,0.00000000,1
4057,443,49801,6,1506,510.79645355,0.00000000,1007.91304348,520.72727273,0.00000000,1
4058,443,49801,6,1506,510.66891386,0.00000000,1028.66666667,498.08695652,0.00000000,1
4059,443,49801,6,1506,510.54143784,0.00000000,1047.76000000,477.33333333,0.00000000,1
4060,443,49801,6,957,38.58597454,0.00000000,1044.26923077,90.76000000,0.00000000,1
4061,443,49801,6,1506,510.42365269,0.00000000,1061.37037037,461.73076923,0.00000000,1
4062,443,49801,6,1506,510.29633325,0.00000000,1077.25000000,444.62962963,0.00000000,1
4063,443,49801,6,1506,510.16907731,0.00000000,1092.03448276,428.75000000,0.00000000,1
4064,443,49801,6,1506,510.04188482,0.00000000,1105.83333333,413.96551724,0.00000000,1
4065,443,49801,6,1506,509.91475573,0.00000000,1118.74193548,400.16666667,0.00000000,1
4066,443,49801,6,1506,509.78769001,0.00000000,1130.84375000,387.25806452,0.00000000,1
4067,443,49801,6,1506,509.66068759,0.00000000,1142.21212121,375.15625000,0.00000000,0
4068,443,49801,6,1506,509.53374844,0.00000000,1152.91176471,363.78787879,0.00000000,1
4069,49801,443,6,54,942.59312749,0.00023198,184.50000000,142.36363636,0.02413702,0
4070,49824,443,6,54,942.35847647,0.00001502,173.62500000,136.71428571,0.00983286,0
4071,443,49801,6,1256,259.87605774,0.00055218,1155.85714286,103.08823529,0.00079918,1
4072,443,49801,6,1445,448.81139587,0.00000000,1163.88888889,289.14285714,0.00000000,1
4073,443,49801,6,1506,509.69975124,0.00000000,1173.13513514,342.11111111,0.00000000,1
4074,443,49801,6,1506,509.57299179,0.00000000,1181.89473684,332.86486486,0.00000000,1
4075,443,49801,6,1506,509.44629538,0.00000000,1190.20512821,324.10526316,0.00000000,1
4076,443,49801,6,1506,509.31966194,0.00000000,1198.10000000,315.79487179,0.00000000,1
4077,443,49801,6,1506,509.19309145,0.00000000,1205.60975610,307.90000000,0.00000000,1
4078,443,49801,6,1506,509.06658385,0.00000000,1212.76190476,300.39024390,0.00000000,1
4079,443,49801,6,1506,508.94013910,0.00000000,1219.58139535,293.23809524,0.00000000,1
4080,443,49801,6,1506,508.81375714,0.00000000,1226.09090909,286.41860465,0.00000000,1
4081,443,49801,6,1506,508.68743793,0.00000000,1232.31111111,279.90909091,0.00000000,1
4082,443,49801,6,1506,508.56118143,0.00000000,1238.26086957,273.68888889,0.00000000,1
4083,443,49801,6,1506,508.43498759,0.00000000,1243.95744681,267.73913043,0.00000000,0
4084,443,49801,6,1506,508.30885636,0.00000000,1249.41666667,262.04255319,0.00000000,0
4085,443,49801,6,791,206.81721230,0.00000000,1240.06122449,458.41666667,0.00000000,1
4086,443,49801,6,1506,508.23406893,0.00000000,1245.38000000,265.93877551,0.00000000,0
4087,443,49801,6,1506,508.10808131,0.00000000,1250.49019608,260.62000000,0.00000000,0
4088,443,49801,6,1506,507.98215613,0.00000000,1255.40384615,255.50980392,0.00000000,1
4089,443,49801,6,1506,507.85629336,0.00000000,1260.13207547,250.59615385,0.00000000,0
4090,443,49801,6,1506,507.73049294,0.00000000,1264.68518519,245.86792453,0.00000000,0
4091,443,49801,6,1506,507.60475483,0.00000000,1269.07272727,241.31481481,0.00000000,1
4092,443,49801,6,1506,507.47907898,0.00000000,1273.30357143,236.92727273,0.00000000,0
4093,443,49801,6,734,264.64653465,0.00000000,1263.84210526,539.30357143,0.00000000,1
4094,443,49801,6,1506,507.41895570,0.00000000,1268.01724138,242.15789474,0.00000000,0
4095,443,49801,6,1506,507.29341910,0.00000000,1272.05084746,237.98275862,0.00000000,0
4096,443,49801,6,1506,507.16794460,0.00000000,1275.95000000,233.94915254,0.00000000,1
4097,443,49801,6,1506,507.04253215,0.00000000,1279.72131148,230.05000000,0.00000000,0
4098,443,49801,6,1506,506.91718171,0.00000000,1283.37096774,226.27868852,0.00000000,0
4099,443,49801,6,1094,94.79189323,0.00000000,1280.36507937,189.37096774,0.00000000,0
4100,49801,443,6,54,945.23152953,0.00027084,174.46153846,130.50000000,0.00083804,0
4101,49817,443,6,54,944.99802372,0.00044513,168.27272727,125.70000000,0.05299997,0
4102,443,49817,6,54,944.76463324,0.00128388,603.83333333,599.81818182,0.05357504,0
4103,443,49807,6,54,944.53135802,0.00000000,433.16666667,401.47058824,0.01104593,0
4104,443,49784,6,755,243.29819798,0.00000000,1263.29587156,509.46436782,0.10020900,1
4105,53,49828,6,159,839.23815400,0.00030494,83.25000000,101.00000000,0.00404882,0
4106,49830,53,6,66,932.03108808,0.00047302,0,0,0,0
4107,443,49824,6,115,882.80118402,0.00308299,433.54545455,350.40000000,0.00665998,1
4108,443,49824,6,85,912.58347719,0.00000000,404.50000000,348.54545455,0.00000000,1
4109,53,49830,6,66,931.35848126,0.00000000,0,0,0,0
4110,443,49827,6,54,943.12891299,0.00000000,60.00000000,12.00000000,0.00845790,0
4111,443,49827,6,1466,469.10349926,0.00000000,528.66666667,1406.00000000,0.00000000,0
4112,443,49827,6,1466,468.98792806,0.00000000,763.00000000,937.33333333,0.00000000,0
4113,443,49827,6,1466,468.87241379,0.00000000,903.60000000,703.00000000,0.00000000,0
4114,443,49827,6,900,97.24304359,0.00000000,903.00000000,3.60000000,0.00000000,1
4115,49824,443,6,54,943.21910389,0.00010204,160.33333333,119.62500000,0.00651503,0
4116,49830,53,6,54,942.98695545,0.00023508,60.00000000,12.00000000,0.00342011,0
4117,49827,443,6,54,942.75492126,0.00001407,194.00000000,186.66666667,0.00724912,0
4118,49824,443,6,85,911.52300123,0.00006080,152.80000000,75.33333333,0.00030994,1
4119,49830,53,6,56,940.29881948,0.00050402,58.66666667,4.00000000,0.00057888,0
4120,49830,53,6,95,901.06761741,0.00001907,67.75000000,36.33333333,0.00001907,0
4121,443,49801,6,215,780.84611603,0.00017309,1263.71875000,1065.36507937,0.00696898,1
4122,49827,443,6,128,867.65421479,0.00049090,180.80000000,66.00000000,0.00124788,0
4123,443,65446,6,449,546.44103194,0.00007606,152.75000000,338.57142857,0.01013303,1
4124,49827,443,6,146,849.30680423,0.00017405,175.00000000,34.80000000,0.00025010,1
4125,49827,443,6,1141,145.90176817,0.00012589,313.00000000,966.00000000,0.00012589,1
4126,53,49830,6,54,941.13405352,0.00078106,60.00000000,12.00000000,0.00275612,0
4127,53,49830,6,54,940.90304369,0.00000000,58.00000000,6.00000000,0.00000000,0
4128,53,49830,6,161,833.67214724,0.00000000,83.75000000,103.00000000,0.00000000,0
4129,49830,53,6,54,940.46761531,0.00033307,65.00000000,13.75000000,0.00215411,0
4130,49828,53,6,54,940.23693893,0.00004792,65.00000000,13.75000000,0.01230597,0
4131,53,49828,6,161,833.00637567,0.00166988,98.80000000,77.75000000,0.00836301,0
4132,443,49824,6,54,939.80215739,0.00000000,377.53846154,350.50000000,0.00480700,0
4133,53,49830,6,54,939.57181373,0.00000000,77.80000000,29.75000000,0.00205088,0
4134,49828,53,6,54,939.34158295,0.00014615,63.16666667,11.00000000,0.00181603,0
4135,49830,53,6,54,939.11146497,0.00015593,63.16666667,11.00000000,0.00201988,0
4136,53,49828,6,54,938.88145971,0.00105405,91.33333333,44.80000000,0.00135612,0
4137,49828,53,6,54,938.65156709,0.00002503,61.85714286,9.16666667,0.00123501,0
4138,443,49827,6,1038,45.57821297,0.00237203,922.28571429,135.00000000,0.00856018,0
4139,443,49827,6,85,907.43294175,0.00000000,817.62500000,837.28571429,0.00000000,1
4140,443,49809,6,54,938.21091265,0.00000000,60.00000000,12.00000000,0.09095716,0
4141,49827,443,6,54,937.98140900,0.00008488,280.62500000,259.00000000,0.00667000,0
4142,49831,443,6,66,925.75201761,0.00019193,0,0,0,0
4143,49829,53,6,54,937.52567237,0.00001121,65.00000000,13.75000000,0.01801109,0
4144,49827,443,6,85,906.29650452,0.00011182,258.88888889,195.62500000,0.00031495,1
4145,443,49827,6,324,667.07502444,0.00071716,762.77777778,493.62500000,0.00111699,1
4146,443,49809,6,1506,515.08795505,0.00000000,542.00000000,1446.00000000,0.00111699,0
4147,443,49827,6,85,906.03786028,0.00000000,695.00000000,677.77777778,0.00000000,1
4148,443,49809,6,1506,515.18339438,0.00000000,783.00000000,964.00000000,0.00000000,0
4149,443,49827,6,93,897.94238281,0.00000000,640.27272727,602.00000000,0.00000000,1
4150,443,49809,6,1506,515.27678789,0.00000000,927.60000000,723.00000000,0.00000000,0
4151,443,49809,6,1150,159.15104929,0.00000000,964.66666667,222.40000000,0.00000000,0
4152,49827,443,6,54,936.88777751,0.00010991,238.40000000,204.88888889,0.00082707,0
4153,49809,443,6,54,936.65926829,0.00001311,194.50000000,187.33333333,0.09106421,0
4154,49827,443,6,93,897.43087052,0.00043392,225.18181818,145.40000000,0.00044703,1
4155,49809,443,6,180,810.21209166,0.00163293,191.60000000,14.50000000,0.00206685,0
4156,49809,443,6,153,837.01462345,0.00029707,185.16666667,38.60000000,0.00029707,1
4157,49809,443,6,504,485.81067251,0.00015903,230.71428571,318.83333333,0.00015903,1
4158,443,49784,6,755,234.69232643,0.00305104,1262.13272311,508.29587156,0.01923513,0
4159,53,49829,6,54,935.63516805,0.00000000,57.00000000,4.00000000,0.02297902,0
4160,443,49773,6,730,259.40735330,0.00000000,1396.52043423,666.94632588,0.18298006,1
4161,443,49831,6,66,923.34420643,0.00000000,0,0,0,0
4162,443,49827,6,54,935.11949379,0.00000000,591.41666667,586.27272727,0.00569701,0
4163,49784,443,6,66,922.89197080,0.00005794,673.91472868,612.66406250,0.11947298,0
4164,49829,53,6,54,934.66747750,0.00019789,63.16666667,11.00000000,0.00678182,0
4165,49831,443,6,54,934.44017510,0.00007701,60.00000000,12.00000000,0.00687003,0
4166,49831,443,6,571,417.21298322,0.00115013,230.33333333,511.00000000,0.00115013,0
4167,49832,53,6,66,922.11157025,0.00134206,0,0,0,0
4168,49833,53,6,66,921.88748481,0.00015283,0,0,0,0
4169,53,49832,6,66,921.66350826,0.00107598,0,0,0,0
4170,49832,53,6,54,933.43964051,0.00016904,60.00000000,12.00000000,0.00139785,0
4171,49832,53,6,56,931.21296746,0.00060296,58.66666667,4.00000000,0.00060296,0
4172,49832,53,6,92,894.98689002,0.00002098,67.00000000,33.33333333,0.00002098,0
4173,53,49833,6,66,920.76966019,0.00025916,0,0,0,0
4174,49833,53,6,54,932.54622664,0.00013185,60.00000000,12.00000000,0.00225997,0
4175,49833,53,6,56,930.31999030,0.00058007,58.66666667,4.00000000,0.00058007,0
4176,49833,53,6,92,894.09434878,0.00002313,67.00000000,33.33333333,0.00002313,0
4177,53,49832,6,54,931.87754607,0.00072289,60.00000000,12.00000000,0.00251007,0
4178,53,49832,6,54,931.65163636,0.00000000,58.00000000,6.00000000,0.00000000,0
4179,53,49833,6,54,931.42583616,0.00088096,60.00000000,12.00000000,0.00233889,0
4180,53,49833,6,54,931.20014538,0.00000000,58.00000000,6.00000000,0.00000000,0
4181,443,49831,6,54,930.97456395,0.00000000,60.00000000,12.00000000,0.00744486,0
4182,443,49831,6,1466,481.25090821,0.00119615,528.66666667,1406.00000000,0.00119615,0
4183,443,49831,6,1466,481.13438257,0.00000000,763.00000000,937.33333333,0.00000000,0
4184,443,49831,6,1466,481.01791334,0.00000000,903.60000000,703.00000000,0.00000000,0
4185,443,49831,6,524,461.09849952,0.00000000,840.33333333,379.60000000,0.00000000,1
4186,49831,443,6,54,930.98693443,0.00006294,186.25000000,176.33333333,0.00722098,0
4187,49831,443,6,128,856.76173198,0.00119686,174.60000000,58.25000000,0.00119686,0
4188,49831,443,6,146,838.55453446,0.00014210,169.83333333,28.60000000,0.00014210,1
4189,49823,443,6,54,930.35178917,0.00003004,236.20000000,202.44444444,0.04627395,0
4190,49831,443,6,1017,32.87309645,0.00009298,290.85714286,847.16666667,0.00012302,1
4191,443,49823,6,471,513.13484775,0.00166798,590.90000000,133.22222222,0.04260111,1
4192,443,49823,6,127,857.01087219,0.00000000,548.72727273,463.90000000,0.00000000,1
4193,443,49823,6,85,898.80386473,0.00000000,510.08333333,463.72727273,0.00000000,1
4194,443,49823,6,93,890.58681478,0.00000000,478.00000000,417.08333333,0.00000000,1
4195,49823,443,6,54,929.37180106,0.00011206,219.63636364,182.20000000,0.00187302,0
4196,49823,443,6,93,890.14747767,0.00195289,209.08333333,126.63636364,0.00195289,1
4197,443,49822,6,635,347.93267375,0.00005698,556.45454545,86.40000000,0.04246593,1
4198,443,49822,6,127,855.84873341,0.00000000,520.66666667,429.45454545,0.00000000,1
4199,443,49822,6,85,897.64230584,0.00000000,487.15384615,435.66666667,0.00000000,1
4200,53,49832,6,211,771.42585001,0.00000000,96.25000000,153.00000000,0.00739193,0
4201,443,49822,6,93,889.23987464,0.00000000,459.00000000,394.15384615,0.00000000,1
4202,49822,443,6,54,928.02554832,0.00007796,259.18181818,225.70000000,0.05272388,0
4203,49832,53,6,54,927.80192771,0.00056505,64.40000000,13.00000000,0.00975204,0
4204,49822,443,6,93,888.57841484,0.00059915,245.33333333,166.18181818,0.00116420,1
4205,443,49831,6,1028,46.63559730,0.00020194,867.14285714,187.66666667,0.00675893,0
4206,443,49831,6,85,896.37563207,0.00000000,769.37500000,782.14285714,0.00000000,1
4207,49831,443,6,54,927.15984593,0.00005102,261.25000000,236.85714286,0.00528502,0
4208,49831,443,6,85,895.93670277,0.00033402,241.66666667,176.25000000,0.00033402,1
4209,53,49832,6,54,926.72112608,0.00065303,87.80000000,42.25000000,0.00248218,0
4210,49832,53,6,54,926.49819581,0.00023198,62.66666667,10.40000000,0.00207114,0
4211,443,49831,6,406,574.27537278,0.00021696,729.00000000,363.37500000,0.00148702,1
4212,443,49831,6,89,891.13729262,0.00000000,665.00000000,640.00000000,0.00000000,1
4213,443,49831,6,85,894.92307692,0.00000000,612.27272727,580.00000000,0.00000000,1
4214,49831,443,6,54,925.70800288,0.00004292,222.90000000,187.66666667,0.00114489,0
4215,443,49831,6,93,886.48558385,0.00079107,569.00000000,519.27272727,0.00083399,1
4216,49831,443,6,54,925.27263992,0.00003886,207.54545455,168.90000000,0.00082994,0
4217,443,49773,6,730,249.05043228,0.00022221,1396.09508615,666.52043423,0.01798201,0
4218,49773,443,6,66,912.99063625,0.00002885,479.34803922,415.38423645,0.20608187,0
4219,49831,443,6,93,885.77148344,0.00043106,198.00000000,114.54545455,0.00068212,1
4220,49834,443,6,66,912.55891529,0.00194192,0,0,0,0
4221,49833,53,6,54,924.33997121,0.00000405,64.40000000,13.00000000,0.01454687,0
4222,443,49822,6,54,924.11825378,0.00084496,432.00000000,405.00000000,0.00727701,0
4223,53,49833,6,54,923.89664269,0.00111699,57.00000000,4.00000000,0.01490498,0
4224,49833,53,6,54,923.67513786,0.00014114,62.66666667,10.40000000,0.00210309,0
4225,443,49831,6,54,923.45373921,0.00100088,529.38461538,515.00000000,0.00577092,0
4226,443,49823,6,54,923.23244668,0.00000000,447.71428571,424.00000000,0.01165795,0
4227,65451,443,6,54,923.01126018,0.00153303,560.00000000,590.33333333,0.06866598,0
4228,49816,443,6,54,922.79017964,0.00000811,164.16666667,120.18181818,0.06112313,0
4229,49768,443,6,54,922.56920498,0.00001287,147.40000000,100.07142857,0.07079291,0
4230,49801,443,6,54,922.34833613,0.01558399,165.85714286,120.46153846,0.06159401,0
4231,65446,443,6,54,922.12757300,0.00000000,1025.08333333,1059.36363636,0.07466698,0
4232,49801,443,6,189,786.90691553,0.00057006,167.40000000,23.14285714,0.00057006,1
4233,49801,443,6,183,792.71866029,0.00005388,168.37500000,15.60000000,0.00005388,1
4234,49801,443,6,168,807.52906003,0.00005221,168.35294118,0.37500000,0.00005221,1
4235,49823,443,6,1337,361.66403635,0.00694489,295.84615385,1127.91666667,0.03435206,0
4236,443,49801,6,54,921.42242410,0.00217295,1245.10769231,1209.71875000,0.06468987,0
4237,443,49823,6,54,921.20219885,0.00441098,421.46666667,393.71428571,0.03134298,0
4238,49822,443,6,1466,491.01792115,0.00232005,339.23076923,1220.66666667,0.04195690,1
4239,49822,443,6,448,527.09937888,0.00000000,347.00000000,108.76923077,0.00000000,1
4240,49835,53,6,66,908.97348937,0.00420594,0,0,0,0
4241,49836,53,6,66,908.75644699,0.00020909,0,0,0,0
4242,443,49824,6,933,41.53950824,0.00119591,417.21428571,555.46153846,0.07333302,1
4243,443,49824,6,1417,442.47040573,0.00000000,483.86666667,999.78571429,0.00000000,1
4244,443,49822,6,54,920.63517060,0.00000000,408.37500000,378.00000000,0.04153299,0
4245,53,49835,6,66,908.41555344,0.00000000,0,0,0,0
4246,49824,443,6,54,920.19890293,0.00016809,143.81818182,98.80000000,0.07789612,0
4247,49835,53,6,54,919.97949452,0.00020194,60.00000000,12.00000000,0.00177503,0
4248,49835,53,6,56,917.76019070,0.00068903,58.66666667,4.00000000,0.00068903,0
4249,49835,53,6,80,893.54146806,0.00002503,64.00000000,21.33333333,0.00002503,0
4250,53,49836,6,66,907.32856802,0.00125504,0,0,0,0
4251,443,49822,6,54,919.11243449,0.00000000,387.52941176,354.37500000,0.00233912,0
4252,443,49801,6,336,636.89354608,0.00000000,1231.33333333,909.10769231,0.01468110,1
4253,443,49801,6,339,633.74190476,0.00000000,1218.01492537,892.33333333,0.00000000,1
4254,53,49835,6,54,918.59104975,0.00000000,60.00000000,12.00000000,0.00233912,0
4255,53,49835,6,54,918.37244169,0.00000000,58.00000000,6.00000000,0.00000000,0
4256,49836,53,6,54,918.15393766,0.00019598,60.00000000,12.00000000,0.00373101,0
4257,49801,443,6,54,917.93553758,0.00001907,162.00000000,114.35294118,0.02401400,0
4258,49836,53,6,56,915.71724138,0.00047398,58.66666667,4.00000000,0.00049305,0
4259,49836,53,6,80,891.49952449,0.00002289,64.00000000,21.33333333,0.00002289,0
4260,443,49801,6,207,764.28761588,0.00016403,1203.14705882,1011.01492537,0.00087595,1
4261,53,49836,6,54,917.10598859,0.00133896,60.00000000,12.00000000,0.00221491,0
4262,53,49836,6,54,916.88809694,0.00000000,58.00000000,6.00000000,0.00000000,0
4263,53,49835,6,178,792.67030879,0.00222111,88.00000000,120.00000000,0.00443602,0
4264,49835,53,6,54,916.48207077,0.00046587,62.00000000,10.00000000,0.00615692,0
4265,53,49835,6,54,916.26448243,0.00173211,81.20000000,34.00000000,0.00219798,0
4266,49835,53,6,54,916.04699739,0.00024390,60.66666667,8.00000000,0.00197601,0
4267,53,49836,6,169,800.82961557,0.00085616,85.75000000,111.00000000,0.00551915,0
4268,49837,443,6,66,903.63962040,0.00073981,0,0,0,0
4269,49836,53,6,54,915.42528463,0.00019503,62.00000000,10.00000000,0.00795698,0
4270,53,49836,6,54,915.20820488,0.00246096,79.40000000,31.75000000,0.00339580,0
4271,49838,443,6,66,902.99122807,0.00025010,0,0,0,0
4272,49836,53,6,54,914.77719839,0.00004292,60.66666667,8.00000000,0.00275397,0
