number,source_port,destination_port,protocol,length,length_deviation,delta_time,flow_average_length,flow_length_deviation,flow_delta_time,human
1707,443,53503,17,1399,550.07046389,0.00000095,1337.78745645,61.42657343,0.00000095,0
1708,443,53503,17,1399,549.74765258,0.00000095,1338.00000000,61.21254355,0.00000095,0
1709,443,53503,17,1399,549.42521994,0.00000095,1338.21107266,61.00000000,0.00000095,0
1710,443,53503,17,1399,549.10316530,0.00000000,1338.42068966,60.78892734,0.00000000,0
1711,443,53503,17,1399,548.78148799,0.00000095,1338.62886598,60.57931034,0.00000095,0
1712,443,53503,17,1399,548.46018735,0.00000119,1338.83561644,60.37113402,0.00000119,0
1713,443,53503,17,1399,548.13926273,0.00000000,1339.04095563,60.16438356,0.00000000,0
1714,443,53503,17,1399,547.81871345,0.00000095,1339.24489796,59.95904437,0.00000095,0
1715,443,53503,17,1399,547.49853887,0.00000095,1339.44745763,59.75510204,0.00000095,0
1716,443,53503,17,1399,547.17873832,0.00000095,1339.64864865,59.55254237,0.00000095,0
1717,443,53503,17,1399,546.85931115,0.00000000,1339.84848485,59.35135135,0.00000000,0
1718,443,53503,17,1399,546.54025671,0.00000095,1340.04697987,59.15151515,0.00000095,0
1719,443,53503,17,1399,546.22157434,0.00000095,1340.24414716,58.95302013,0.00000095,0
1720,443,53503,17,1399,545.90326340,0.00000119,1340.44000000,58.75585284,0.00000119,0
1721,443,53503,17,1399,545.58532324,0.00000000,1340.63455150,58.56000000,0.00000000,0
1722,443,53503,17,1399,545.26775320,0.00000095,1340.82781457,58.36544850,0.00000095,0
1723,443,53503,17,1399,544.95055265,0.00000095,1341.01980198,58.17218543,0.00000095,0
1724,53503,443,17,75,779.36627907,0.00027704,222.54761905,151.14634146,0.00125098,0
1725,443,53503,17,1399,545.08657757,0.00001001,1341.21052632,57.98019802,0.00028706,0
1726,443,53503,17,1399,544.77003484,0.00000095,1341.40000000,57.78947368,0.00000095,0
1727,443,53503,17,1399,544.45385955,0.00000095,1341.58823529,57.60000000,0.00000095,0
1728,443,53503,17,1399,544.13805104,0.00000095,1341.77524430,57.41176471,0.00000095,0
1729,443,53503,17,1399,543.82260870,0.00000215,1341.96103896,57.22475570,0.00000215,0
1730,443,53503,17,1399,543.50753187,0.00000095,1342.14563107,57.03896104,0.00000095,0
1731,443,53503,17,1399,543.19281992,0.00000095,1342.32903226,56.85436893,0.00000095,0
1732,443,53503,17,1399,542.87847222,0.00000000,1342.51125402,56.67096774,0.00000000,0
1733,443,53503,17,1399,542.56448814,0.00000095,1342.69230769,56.48874598,0.00000095,0
1734,443,53503,17,1399,542.25086705,0.00000119,1342.87220447,56.30769231,0.00000119,0
1735,443,53503,17,1399,541.93760832,0.00000095,1343.05095541,56.12779553,0.00000095,0
1736,53503,443,17,75,782.37528868,0.00014305,219.11627907,147.54761905,0.00016308,0
1737,443,53503,17,1399,542.07616849,0.00022292,1343.22857143,55.94904459,0.00036597,0
1738,443,53503,17,1399,541.76355248,0.00000095,1343.40506329,55.77142857,0.00000095,0
1739,53503,443,17,75,782.54870317,0.00008607,215.84090909,144.11627907,0.00030994,0
1740,443,53503,17,1399,541.90207373,0.00117493,1343.58044164,55.59493671,0.00126100,0
1741,443,53503,17,1399,541.59009787,0.00000095,1343.75471698,55.41955836,0.00000095,0
1742,443,53503,17,1399,541.27848101,0.00000095,1343.92789969,55.24528302,0.00000095,0
1743,443,53503,17,1399,540.96722254,0.00000000,1344.10000000,55.07210031,0.00000000,0
1744,443,53503,17,1399,540.65632184,0.00000119,1344.27102804,54.90000000,0.00000119,0
1745,443,53503,17,1399,540.34577829,0.00000095,1344.44099379,54.72897196,0.00000095,0
1746,443,53503,17,1399,540.03559127,0.00000095,1344.60990712,54.55900621,0.00000095,0
1747,443,53503,17,1399,539.72576018,0.00000095,1344.77777778,54.39009288,0.00000095,0
1748,443,53503,17,1399,539.41628440,0.00000095,1344.94461538,54.22222222,0.00000095,0
1749,443,53503,17,1399,539.10716332,0.00000000,1345.11042945,54.05538462,0.00000000,0
1750,443,53503,17,1399,538.79839633,0.00000119,1345.27522936,53.88957055,0.00000119,0
1751,443,53503,17,1399,538.48998283,0.00000095,1345.43902439,53.72477064,0.00000095,0
1752,443,53503,17,1399,538.18192220,0.00000000,1345.60182371,53.56097561,0.00000000,0
1753,443,53503,17,1399,537.87421384,0.00000095,1345.76363636,53.39817629,0.00000095,0
1754,443,53503,17,1399,537.56685714,0.00000095,1345.92447130,53.23636364,0.00000095,0
1755,443,53503,17,1399,537.25985151,0.00000000,1346.08433735,53.07552870,0.00000000,0
1756,443,53503,17,1399,536.95319635,0.00000095,1346.24324324,52.91566265,0.00000095,0
1757,53503,443,17,75,787.35310896,0.00027609,212.71111111,140.84090909,0.00146294,0
1758,443,53503,17,1399,537.09578107,0.00046706,1346.40119760,52.75675676,0.00074315,0
1759,443,53503,17,1399,536.78974359,0.00000095,1346.55820896,52.59880240,0.00000095,0
1760,443,53503,17,1399,536.48405467,0.00000095,1346.71428571,52.44179104,0.00000095,0
1761,443,53503,17,1399,536.17871372,0.00000095,1346.86943620,52.28571429,0.00000095,0
1762,443,53503,17,1399,535.87372014,0.00000119,1347.02366864,52.13056380,0.00000119,0
1763,443,53503,17,1399,535.56907334,0.00000000,1347.17699115,51.97633136,0.00000000,0
1764,443,53503,17,1399,535.26477273,0.00000095,1347.32941176,51.82300885,0.00000095,0
1765,443,53503,17,1399,534.96081772,0.00000095,1347.48093842,51.67058824,0.00000095,0
1766,443,53503,17,1399,534.65720772,0.00000095,1347.63157895,51.51906158,0.00000095,0
1767,443,53503,17,1399,534.35394214,0.00000000,1347.78134111,51.36842105,0.00000000,0
1768,443,53503,17,1399,534.05102041,0.00000095,1347.93023256,51.21865889,0.00000095,0
1769,443,53503,17,1399,533.74844193,0.00000000,1348.07826087,51.06976744,0.00000000,0
1770,443,53503,17,1399,533.44620612,0.00000119,1348.22543353,50.92173913,0.00000119,0
1771,443,53503,17,1399,533.14431239,0.00000095,1348.37175793,50.77456647,0.00000095,0
1772,443,53503,17,1399,532.84276018,0.00000000,1348.51724138,50.62824207,0.00000000,0
1773,443,53503,17,1399,532.54154890,0.00000095,1348.66189112,50.48275862,0.00000095,0
1774,443,53503,17,1399,532.24067797,0.00000095,1348.80571429,50.33810888,0.00000095,0
1775,443,53503,17,1399,531.94014681,0.00000095,1348.94871795,50.19428571,0.00000095,0
1776,443,53503,17,1399,531.63995485,0.00000000,1349.09090909,50.05128205,0.00000000,0
1777,443,53503,17,1399,531.34010152,0.00000119,1349.23229462,49.90909091,0.00000119,0
1778,443,53503,17,1399,531.04058625,0.00000095,1349.37288136,49.76770538,0.00000095,0
1779,443,53503,17,1399,530.74140845,0.00000000,1349.51267606,49.62711864,0.00000000,0
1780,443,53503,17,1399,530.44256757,0.00000095,1349.65168539,49.48732394,0.00000095,0
1781,443,53503,17,1399,530.14406303,0.00000000,1349.78991597,49.34831461,0.00000000,0
1782,443,53503,17,1399,529.84589426,0.00000095,1349.92737430,49.21008403,0.00000095,0
1783,53503,443,17,75,794.45193929,0.00029302,209.71739130,137.71111111,0.00077701,0
1784,443,53503,17,1399,529.99438202,0.00033212,1350.06406685,49.07262570,0.00062513,0
1785,443,53503,17,1399,529.69679955,0.00000095,1350.20000000,48.93593315,0.00000095,0
1786,443,53503,17,1399,529.39955107,0.00000000,1350.33518006,48.80000000,0.00000000,0
1787,443,53503,17,1399,529.10263601,0.00000095,1350.46961326,48.66481994,0.00000095,0
1788,443,53503,17,1399,528.80605381,0.00000095,1350.60330579,48.53038674,0.00000095,0
1789,443,53503,17,1399,528.50980392,0.00000095,1350.73626374,48.39669421,0.00000095,0
1790,443,53503,17,1399,528.21388578,0.00000000,1350.86849315,48.26373626,0.00000000,0
1791,443,53503,17,1399,527.91829882,0.00000119,1351.00000000,48.13150685,0.00000119,0
1792,443,53503,17,1399,527.62304251,0.00000000,1351.13079019,48.00000000,0.00000000,0
1793,443,53503,17,1399,527.32811627,0.00000095,1351.26086957,47.86920981,0.00000095,0
1794,443,53503,17,1399,527.03351955,0.00000095,1351.39024390,47.73913043,0.00000095,0
1795,443,53503,17,1399,526.73925181,0.00000000,1351.51891892,47.60975610,0.00000000,0
1796,443,53503,17,1399,526.44531250,0.00000095,1351.64690027,47.48108108,0.00000095,0
1797,443,53503,17,1399,526.15170106,0.00000095,1351.77419355,47.35309973,0.00000095,0
1798,443,53503,17,1399,525.85841695,0.00000000,1351.90080429,47.22580645,0.00000000,0
1799,443,53503,17,1399,525.56545961,0.00000095,1352.02673797,47.09919571,0.00000095,0
1800,443,53503,17,1399,525.27282851,0.00000119,1352.15200000,46.97326203,0.00000119,0
1801,443,53503,17,1399,524.98052309,0.00000000,1352.27659574,46.84800000,0.00000000,0
1802,443,53503,17,1399,524.68854283,0.00000095,1352.40053050,46.72340426,0.00000095,0
1803,53503,443,17,75,799.60311284,0.00026798,206.85106383,134.71739130,0.00061202,0
1804,443,53503,17,1399,524.84111111,0.00106502,1352.52380952,46.59946950,0.00133300,0
1805,443,53503,17,1399,524.54969461,0.00000095,1352.64643799,46.47619048,0.00000095,0
1806,443,53503,17,1399,524.25860155,0.00000095,1352.76842105,46.35356201,0.00000095,0
1807,443,53503,17,1399,523.96783139,0.00000095,1352.88976378,46.23157895,0.00000095,0
1808,443,53503,17,1399,523.67738359,0.00000119,1353.01047120,46.11023622,0.00000119,0
1809,53503,443,17,75,800.61274238,0.00016594,204.10416667,131.85106383,0.00123501,0
1810,443,53503,17,1399,523.83056478,0.00090289,1353.13054830,45.98952880,0.00106883,0
1811,443,53503,17,1399,523.54067515,0.00034809,1353.25000000,45.86945170,0.00034809,0
1812,53503,443,17,75,800.74889381,0.00007701,201.46938776,129.10416667,0.00132799,0
1813,443,53503,17,1399,523.69375345,0.00308990,1353.36883117,45.75000000,0.00316691,0
1814,443,53503,17,1399,523.40441989,0.00008702,1353.48704663,45.63116883,0.00008702,0
1815,443,53503,17,1399,523.11540585,0.00000095,1353.60465116,45.51295337,0.00000095,0
1816,443,53503,17,1399,522.82671082,0.00000119,1353.72164948,45.39534884,0.00000119,0
1817,443,53503,17,1399,522.53833425,0.00000000,1353.83804627,45.27835052,0.00000000,0
1818,53503,443,17,75,801.74972437,0.00010896,198.94000000,126.46938776,0.00328803,0
1819,443,53503,17,1399,522.69201102,0.00082898,1353.95384615,45.16195373,0.00093794,0
1820,443,53503,17,1399,522.40418502,0.00000000,1354.06905371,45.04615385,0.00000000,0
1821,443,53503,17,1399,522.11667584,0.00000095,1354.18367347,44.93094629,0.00000095,0
1822,443,53503,17,1399,521.82948295,0.00000095,1354.29770992,44.81632653,0.00000095,0
1823,443,53503,17,1399,521.54260583,0.00000000,1354.41116751,44.70229008,0.00000000,0
1824,443,53503,17,1399,521.25604396,0.00000095,1354.52405063,44.58883249,0.00000095,0
1825,443,53503,17,1399,520.96979681,0.00000310,1354.63636364,44.47594937,0.00000310,0
1826,443,53503,17,1399,520.68386389,0.00000095,1354.74811083,44.36363636,0.00000095,0
1827,443,53503,17,1399,520.39824465,0.00000095,1354.85929648,44.25188917,0.00000095,0
1828,443,53503,17,1399,520.11293860,0.00000119,1354.96992481,44.14070352,0.00000119,0
1829,443,53503,17,1399,519.82794521,0.00000095,1355.08000000,44.03007519,0.00000095,0
1830,443,53503,17,1399,519.54326396,0.00000000,1355.18952618,43.92000000,0.00000000,0
1831,443,53503,17,1399,519.25889436,0.00000095,1355.29850746,43.81047382,0.00000095,0
1832,443,53503,17,1399,518.97483589,0.00000095,1355.40694789,43.70149254,0.00000095,0
1833,443,53503,17,1399,518.69108803,0.00000000,1355.51485149,43.59305211,0.00000000,0
1834,443,53503,17,1399,518.40765027,0.00000095,1355.62222222,43.48514851,0.00000095,0
1835,443,53503,17,1399,518.12452212,0.00000119,1355.72906404,43.37777778,0.00000119,0
1836,443,53503,17,1399,517.84170306,0.00000095,1355.83538084,43.27093596,0.00000095,0
1837,443,53503,17,1399,517.55919258,0.00000000,1355.94117647,43.16461916,0.00000000,0
1838,443,53503,17,1399,517.27699019,0.00000095,1356.04645477,43.05882353,0.00000095,0
1839,443,53503,17,1399,516.99509537,0.00000095,1356.15121951,42.95354523,0.00000095,0
1840,443,53503,17,1399,516.71350763,0.00000000,1356.25547445,42.84878049,0.00000000,0
1841,443,53503,17,1399,516.43222646,0.00000095,1356.35922330,42.74452555,0.00000095,0
1842,443,53503,17,1399,516.15125136,0.00000000,1356.46246973,42.64077670,0.00000000,0
1843,443,53503,17,1399,515.87058184,0.00000119,1356.56521739,42.53753027,0.00000119,0
1844,53503,443,17,75,808.40978261,0.00026298,196.50980392,123.94000000,0.00111103,0
1845,443,53503,17,1399,516.02933188,0.00041604,1356.66746988,42.43478261,0.00067902,0
1846,443,53503,17,1399,515.74918567,0.00000095,1356.76923077,42.33253012,0.00000095,0
1847,443,53503,17,1399,515.46934346,0.00000000,1356.87050360,42.23076923,0.00000000,0
1848,443,53503,17,1399,515.18980477,0.00000095,1356.97129187,42.12949640,0.00000095,0
1849,443,53503,17,1399,514.91056911,0.00000095,1357.07159905,42.02870813,0.00000095,0
1850,443,53503,17,1399,514.63163597,0.00000000,1357.17142857,41.92840095,0.00000000,0
1851,443,53503,17,1399,514.35300487,0.00000095,1357.27078385,41.82857143,0.00000095,0
1852,443,53503,17,1399,514.07467532,0.00000095,1357.36966825,41.72921615,0.00000095,0
1853,53503,443,17,75,810.20335316,0.00012302,194.17307692,121.50980392,0.00054383,0
1854,443,53503,17,1399,514.23459459,0.00117207,1357.46808511,41.63033175,0.00129509,0
1855,443,53503,17,1399,513.95678012,0.00000095,1357.56603774,41.53191489,0.00000095,0
1856,443,53503,17,1399,513.67926566,0.00000119,1357.66352941,41.43396226,0.00000119,0
1857,443,53503,17,1399,513.40205073,0.00000191,1357.76056338,41.33647059,0.00000191,0
1858,443,53503,17,1399,513.12513484,0.00000000,1357.85714286,41.23943662,0.00000000,0
1859,443,53503,17,1399,512.84851752,0.00000095,1357.95327103,41.14285714,0.00000095,0
1860,443,53503,17,1399,512.57219828,0.00000095,1358.04895105,41.04672897,0.00000095,0
1861,443,53503,17,1399,512.29617663,0.00000095,1358.14418605,40.95104895,0.00000095,0
1862,443,53503,17,1399,512.02045210,0.00000000,1358.23897912,40.85581395,0.00000000,0
1863,443,53503,17,1399,511.74502421,0.00000119,1358.33333333,40.76102088,0.00000119,0
1864,443,53503,17,1399,511.46989247,0.00000095,1358.42725173,40.66666667,0.00000095,0
1865,443,53503,17,1399,511.19505642,0.00000095,1358.52073733,40.57274827,0.00000095,0
1866,443,53503,17,1399,510.92051557,0.00000095,1358.61379310,40.47926267,0.00000095,0
1867,443,53503,17,1399,510.64626946,0.00000095,1358.70642202,40.38620690,0.00000095,0
1868,443,53503,17,1399,510.37231760,0.00000119,1358.79862700,40.29357798,0.00000119,0
1869,443,53503,17,1399,510.09865952,0.00000095,1358.89041096,40.20137300,0.00000095,0
1870,443,53503,17,1399,509.82529475,0.00000095,1358.98177677,40.10958904,0.00000095,0
1871,443,53503,17,1399,509.55222282,0.00000000,1359.07272727,40.01822323,0.00000000,0
1872,443,53503,17,1399,509.27944325,0.00000095,1359.16326531,39.92727273,0.00000095,0
1873,443,53503,17,1399,509.00695559,0.00000095,1359.25339367,39.83673469,0.00000095,0
1874,443,53503,17,1399,508.73475936,0.00000119,1359.34311512,39.74660633,0.00000119,0
1875,443,53503,17,1399,508.46285409,0.00000095,1359.43243243,39.65688488,0.00000095,0
1876,443,53503,17,1399,508.19123932,0.00000095,1359.52134831,39.56756757,0.00000095,0
1877,443,53503,17,1399,507.91991458,0.00000095,1359.60986547,39.47865169,0.00000095,0
1878,443,53503,17,1399,507.64887940,0.00000000,1359.69798658,39.39013453,0.00000000,0
1879,443,53503,17,1399,507.37813333,0.00000095,1359.78571429,39.30201342,0.00000095,0
1880,443,53503,17,1399,507.10767591,0.00000119,1359.87305122,39.21428571,0.00000119,0
1881,443,53503,17,1399,506.83750666,0.00000095,1359.96000000,39.12694878,0.00000095,0
1882,53503,443,17,75,817.43237487,0.00030184,191.92452830,119.17307692,0.00149798,0
1883,443,53503,17,1399,507.00266099,0.00049210,1360.04656319,39.04000000,0.00079393,0
1884,443,53503,17,1399,506.73297872,0.00000095,1360.13274336,38.95343681,0.00000095,0
1885,53503,443,17,75,817.53641680,0.00010204,189.75925926,116.92452830,0.00059509,0
1886,443,53503,17,1399,506.89798087,0.00093293,1360.21854305,38.86725664,0.00103498,0
1887,443,53503,17,1399,506.62878386,0.00000119,1360.30396476,38.78145695,0.00000119,0
1888,443,53503,17,1399,506.35987261,0.00000095,1360.38901099,38.69603524,0.00000095,0
1889,443,53503,17,1399,506.09124668,0.00000000,1360.47368421,38.61098901,0.00000000,0
1890,443,53503,17,1399,505.82290562,0.00000095,1360.55798687,38.52631579,0.00000095,0
1891,443,53503,17,1399,505.55484897,0.00000095,1360.64192140,38.44201313,0.00000095,0
1892,443,53503,17,1399,505.28707627,0.00000095,1360.72549020,38.35807860,0.00000095,0
1893,443,53503,17,1399,505.01958708,0.00000000,1360.80869565,38.27450980,0.00000000,0
1894,443,53503,17,1399,504.75238095,0.00000119,1360.89154013,38.19130435,0.00000119,0
1895,443,53503,17,1399,504.48545743,0.00000095,1360.97402597,38.10845987,0.00000095,0
1896,443,53503,17,1399,504.21881607,0.00000095,1361.05615551,38.02597403,0.00000095,0
1897,443,53503,17,1399,503.95245642,0.00000095,1361.13793103,37.94384449,0.00000095,0
1898,443,53503,17,1399,503.68637804,0.00000000,1361.21935484,37.86206897,0.00000000,0
1899,443,53503,17,1399,503.42058047,0.00000095,1361.30042918,37.78064516,0.00000095,0
1900,443,53503,17,1399,503.15506329,0.00000095,1361.38115632,37.69957082,0.00000095,0
1901,443,53503,17,1399,502.88982604,0.00000000,1361.46153846,37.61884368,0.00000000,0
1902,443,53503,17,1399,502.62486828,0.00000119,1361.54157783,37.53846154,0.00000119,0
1903,443,53503,17,1399,502.36018957,0.00000095,1361.62127660,37.45842217,0.00000095,0
1904,443,53503,17,1399,502.09578947,0.00000000,1361.70063694,37.37872340,0.00000000,0
1905,443,53503,17,1399,501.83166754,0.00000095,1361.77966102,37.29936306,0.00000095,0
1906,443,53503,17,1399,501.56782334,0.00000095,1361.85835095,37.22033898,0.00000095,0
1907,443,53503,17,1399,501.30425644,0.00000095,1361.93670886,37.14164905,0.00000095,0
1908,443,53503,17,1399,501.04096639,0.00000000,1362.01473684,37.06329114,0.00000000,0
1909,443,53503,17,1399,500.77795276,0.00000119,1362.09243697,36.98526316,0.00000119,0
1910,443,53503,17,1399,500.51521511,0.00000000,1362.16981132,36.90756303,0.00000000,0
1911,443,53503,17,1399,500.25275302,0.00000095,1362.24686192,36.83018868,0.00000095,0
1912,443,53503,17,1399,499.99056604,0.00000095,1362.32359081,36.75313808,0.00000095,0
1913,53503,443,17,75,824.27134625,0.00027013,187.67272727,114.75925926,0.00122213,0
1914,443,53503,17,1399,500.16020942,0.00012779,1362.40000000,36.67640919,0.00039792,0
1915,443,53503,17,1399,499.89848247,0.00000119,1362.47609148,36.60000000,0.00000119,0
1916,443,53503,17,1399,499.63702929,0.00000095,1362.55186722,36.52390852,0.00000095,0
1917,443,53503,17,1399,499.37584945,0.00000095,1362.62732919,36.44813278,0.00000095,0
1918,443,53503,17,1399,499.11494253,0.00000000,1362.70247934,36.37267081,0.00000000,0
1919,443,53503,17,1399,498.85430809,0.00000095,1362.77731959,36.29752066,0.00000095,0
1920,443,53503,17,1399,498.59394572,0.00000000,1362.85185185,36.22268041,0.00000000,0
1921,443,53503,17,1399,498.33385498,0.00000095,1362.92607803,36.14814815,0.00000095,0
1922,443,53503,17,1399,498.07403545,0.00000000,1363.00000000,36.07392197,0.00000000,0
1923,443,53503,17,1399,497.81448671,0.00000119,1363.07361963,36.00000000,0.00000119,0
1924,443,53503,17,1399,497.55520833,0.00000095,1363.14693878,35.92638037,0.00000095,0
1925,443,53503,17,1399,497.29619990,0.00000000,1363.21995927,35.85306122,0.00000000,0
1926,53503,443,17,75,826.96253902,0.00013995,185.66071429,112.67272727,0.00027490,0
1927,443,53503,17,1399,497.46749870,0.00113487,1363.29268293,35.78004073,0.00127482,0
1928,443,53503,17,1399,497.20893971,0.00000119,1363.36511156,35.70731707,0.00000119,0
1929,443,53503,17,1399,496.95064935,0.00000095,1363.43724696,35.63488844,0.00000095,0
1930,443,53503,17,1399,496.69262721,0.00000000,1363.50909091,35.56275304,0.00000000,0
1931,443,53503,17,1399,496.43487286,0.00000095,1363.58064516,35.49090909,0.00000095,0
1932,443,53503,17,1399,496.17738589,0.00000000,1363.65191147,35.41935484,0.00000000,0
1933,443,53503,17,1399,495.92016589,0.00000095,1363.72289157,35.34808853,0.00000095,0
1934,443,53503,17,1399,495.66321244,0.00000095,1363.79358717,35.27710843,0.00000095,0
1935,443,53503,17,1399,495.40652512,0.00000000,1363.86400000,35.20641283,0.00000000,0
1936,443,53503,17,1399,495.15010352,0.00000119,1363.93413174,35.13600000,0.00000119,0
1937,443,53503,17,1399,494.89394723,0.00000000,1364.00398406,35.06586826,0.00000000,0
1938,443,53503,17,1399,494.63805584,0.00000095,1364.07355865,34.99601594,0.00000095,0
1939,443,53503,17,1399,494.38242894,0.00000000,1364.14285714,34.92644135,0.00000000,0
1940,443,53503,17,1399,494.12706612,0.00000095,1364.21188119,34.85714286,0.00000095,0
1941,443,53503,17,1399,493.87196696,0.00000095,1364.28063241,34.78811881,0.00000095,0
1942,443,53503,17,1399,493.61713106,0.00000000,1364.34911243,34.71936759,0.00000000,0
1943,443,53503,17,1399,493.36255802,0.00000095,1364.41732283,34.65088757,0.00000095,0
1944,443,53503,17,1399,493.10824742,0.00000119,1364.48526523,34.58267717,0.00000119,0
1945,443,53503,17,1399,492.85419887,0.00000095,1364.55294118,34.51473477,0.00000095,0
1946,443,53503,17,1399,492.60041195,0.00000000,1364.62035225,34.44705882,0.00000000,0
1947,443,53503,17,1399,492.34688626,0.00000095,1364.68750000,34.37964775,0.00000095,0
1948,443,53503,17,1399,492.09362140,0.00000095,1364.75438596,34.31250000,0.00000095,0
1949,443,53503,17,1399,491.84061697,0.00000000,1364.82101167,34.24561404,0.00000000,0
1950,443,53503,17,1399,491.58787256,0.00000095,1364.88737864,34.17898833,0.00000095,0
1951,53503,443,17,75,832.66461222,0.00023317,183.71929825,110.66071429,0.00138307,0
1952,443,53503,17,1399,491.76283368,0.00435281,1364.95348837,34.11262136,0.00458598,0
1953,443,53503,17,1399,491.51051821,0.00000119,1365.01934236,34.04651163,0.00000119,0
1954,443,53503,17,1399,491.25846154,0.00000095,1365.08494208,33.98065764,0.00000095,0
1955,53503,443,17,75,832.99333675,0.00020194,181.84482759,108.71929825,0.00455689,0
1956,443,53503,17,1399,491.43340164,0.00118804,1365.15028902,33.91505792,0.00138998,0
1957,443,53503,17,1399,491.18177163,0.00000095,1365.21538462,33.84971098,0.00000095,0
1958,443,53503,17,1399,490.93039918,0.00000095,1365.28023033,33.78461538,0.00000095,0
1959,443,53503,17,1399,490.67928389,0.00000119,1365.34482759,33.71976967,0.00000119,0
1960,443,53503,17,1399,490.42842536,0.00000095,1365.40917782,33.65517241,0.00000095,0
1961,443,53503,17,1399,490.17782320,0.00000000,1365.47328244,33.59082218,0.00000000,0
1962,443,53503,17,1399,489.92747702,0.00000095,1365.53714286,33.52671756,0.00000095,0
1963,443,53503,17,1399,489.67738642,0.00000095,1365.60076046,33.46285714,0.00000095,0
1964,443,53503,17,1399,489.42755102,0.00000095,1365.66413662,33.39923954,0.00000095,0
1965,443,53503,17,1399,489.17797042,0.00000119,1365.72727273,33.33586338,0.00000119,0
1966,443,53503,17,1399,488.92864424,0.00000095,1365.79017013,33.27272727,0.00000095,0
1967,443,53503,17,1399,488.67957208,0.00000095,1365.85283019,33.20982987,0.00000095,0
1968,443,53503,17,455,455.56924644,0.00000095,1364.13747646,910.85283019,0.00000095,0
1969,443,53503,17,75,835.33740458,0.00000095,1361.71428571,1289.13747646,0.00000095,0
1970,53503,443,17,75,834.91251272,0.00031495,180.03389831,106.84482759,0.00151491,0
1971,53550,443,6,1466,556.51194713,0.02651215,431.80327869,1051.43333333,0.17665601,0
1972,53550,443,6,1466,556.22916667,0.00000095,448.48387097,1034.19672131,0.00000095,0
1973,53550,443,6,1018,107.94667344,0.00001907,457.52380952,569.51612903,0.00001907,1
1974,443,53550,6,66,844.10812183,0.00510502,875.91489362,818.62365591,0.17043114,0
1975,443,53550,6,66,843.67985794,0.00002789,867.38947368,809.91489362,0.00002789,0
1976,443,53550,6,66,843.25202840,0.00000000,859.04166667,801.38947368,0.00000000,0
1977,443,53550,6,168,740.82463254,0.02427292,851.91752577,691.04166667,0.02427292,1
1978,443,53550,6,97,811.44934144,0.00000119,844.21428571,754.91752577,0.00000119,1
1979,443,53550,6,105,803.03848101,0.00000095,836.74747475,739.21428571,0.00000095,1
1980,53550,443,6,66,841.63208502,0.00026798,451.40625000,391.52380952,0.02967596,0
1981,53550,443,6,105,802.20637329,0.00006008,446.07692308,346.40625000,0.00006008,1
1982,443,53550,6,66,840.80080890,0.00988793,829.04000000,770.74747475,0.01021600,0
1983,4070,53352,6,77,829.37594745,0.01562500,77,0,0,0
1984,53352,4070,6,66,839.95707071,0.00011802,66,0,0,0
1985,53559,443,6,78,827.53306411,0.06099606,78,0,0,0
1986,443,53559,6,74,831.11553986,0.00575995,74,0,0,0
1987,53559,443,6,66,838.69641957,0.00010586,72.00000000,12.00000000,0.00586581,0
1988,53559,443,6,1311,406.72631048,0.00057912,485.00000000,1239.00000000,0.00057912,0
1989,53559,443,6,72,832.47858942,0.00012589,381.75000000,413.00000000,0.00012589,0
1990,53559,443,6,700,204.05941591,0.00001001,445.40000000,318.25000000,0.00001001,1
1991,53550,443,6,1466,562.04328133,0.00298905,461.53030303,1019.92307692,0.09619689,0
1992,53550,443,6,1466,561.76056338,0.00000191,476.52238806,1004.46969697,0.00000191,0
1993,53550,443,6,1025,120.47812971,0.00002217,484.58823529,548.47761194,0.00002217,1
1994,53550,443,6,1466,561.41758794,0.00119495,498.81159420,981.41176471,0.00119495,0
1995,53550,443,6,1466,561.13561025,0.00000095,512.62857143,967.18840580,0.00000095,0
1996,53550,443,6,1018,112.85391566,0.00001097,519.74647887,505.37142857,0.00001097,1
1997,443,53559,6,66,839.20270948,0.00231600,70.00000000,8.00000000,0.00735688,0
1998,443,53559,6,66,838.78184554,0.00000000,68.66666667,4.00000000,0.00000000,0
1999,443,53559,6,66,838.36140351,0.00000095,68.00000000,2.66666667,0.00000095,0
2000,443,53559,6,834,69.94138277,0.00098920,221.20000000,766.00000000,0.00098920,0
2001,53559,443,6,66,837.90635954,0.00004482,382.16666667,379.40000000,0.00757098,0
2002,443,53559,6,128,775.48698699,0.00007820,205.66666667,93.20000000,0.00012302,1
2003,443,53559,6,97,806.09904952,0.00000000,190.14285714,108.66666667,0.00000000,1
2004,53559,443,6,66,836.69600000,0.00002480,337.00000000,316.16666667,0.00010300,0
2005,53559,443,6,150,752.27786107,0.00020504,313.62500000,187.00000000,0.00020504,0
2006,443,53550,6,66,835.90209790,0.00015116,821.48514851,763.04000000,0.09135008,0
2007,443,53550,6,66,835.48477284,0.00000095,814.07843137,755.48514851,0.00000095,0
2008,443,53550,6,66,835.06786427,0.00000000,806.81553398,748.07843137,0.00000000,0
2009,53559,443,6,97,803.65137157,0.00028300,289.55555556,216.62500000,0.00043511,1
2010,443,53550,6,66,834.25074776,0.00041485,799.69230769,740.81553398,0.00069785,0
2011,443,53550,6,66,833.83507723,0.00000000,792.70476190,733.69230769,0.00000000,0
2012,443,53550,6,66,833.41982072,0.00000000,785.84905660,726.70476190,0.00000000,0
