number,source_port,destination_port,protocol,length,length_deviation,delta_time,flow_average_length,flow_length_deviation,flow_delta_time,human
8475,443,55676,17,1399,202.61270516,0.00000095,1393.58490566,5.41585692,0.00000095,0
8476,443,55676,17,1399,202.58878394,0.00000215,1393.58566803,5.41509434,0.00000215,0
8477,443,55676,17,1399,202.56486837,0.00000191,1393.58643018,5.41433197,0.00000191,0
8478,443,55676,17,1399,202.54095845,0.00000095,1393.58719212,5.41356982,0.00000095,0
8479,443,55676,17,1399,202.51705417,0.00000095,1393.58795384,5.41280788,0.00000095,0
8480,443,55676,17,1399,202.49315553,0.00000215,1393.58871535,5.41204616,0.00000215,0
8481,443,55676,17,1399,202.46926254,0.00000596,1393.58947665,5.41128465,0.00000596,0
8482,443,55676,17,1399,202.44537518,0.00000191,1393.59023773,5.41052335,0.00000191,0
8483,443,55676,17,1399,202.42149345,0.00000215,1393.59099859,5.40976227,0.00000215,0
8484,443,55676,17,1399,202.39761736,0.00000286,1393.59175925,5.40900141,0.00000286,0
8485,443,55676,17,1399,202.37374690,0.00000215,1393.59251969,5.40824075,0.00000215,0
8486,443,55676,17,1399,202.34988208,0.00000095,1393.59327991,5.40748031,0.00000095,0
8487,443,55676,17,1399,202.32602287,0.00000191,1393.59403992,5.40672009,0.00000191,0
8488,443,55676,17,1399,202.30216930,0.00000215,1393.59479972,5.40596008,0.00000215,0
8489,443,55676,17,1399,202.27832135,0.00000095,1393.59555930,5.40520028,0.00000095,0
8490,443,55676,17,1399,202.25447902,0.00000191,1393.59631867,5.40444070,0.00000191,0
8491,443,55676,17,1399,202.23064231,0.00000215,1393.59707783,5.40368133,0.00000215,0
8492,443,55676,17,1399,202.20681122,0.00000191,1393.59783677,5.40292217,0.00000191,0
8493,443,55676,17,1399,202.18298574,0.00000191,1393.59859551,5.40216323,0.00000191,0
8494,443,55676,17,1399,202.15916588,0.00051403,1393.59935402,5.40140449,0.00051403,0
8495,443,55676,17,1399,202.13535163,0.00000215,1393.60011233,5.40064598,0.00000215,0
8496,443,55676,17,1399,202.11154299,0.00000191,1393.60087042,5.39988767,0.00000191,0
8497,443,55676,17,1399,202.08773996,0.00000191,1393.60162830,5.39912958,0.00000191,0
8498,443,55676,17,1399,202.06394253,0.00000119,1393.60238596,5.39837170,0.00000119,0
8499,443,55676,17,1399,202.04015071,0.00000191,1393.60314342,5.39761404,0.00000191,0
8500,443,55676,17,1399,202.01636449,0.00000095,1393.60390066,5.39685658,0.00000095,0
8501,443,55676,17,1399,201.99258387,0.00000215,1393.60465769,5.39609934,0.00000215,0
8502,443,55676,17,1399,201.96880885,0.00000095,1393.60541450,5.39534231,0.00000095,0
8503,443,55676,17,1399,201.94503943,0.00000191,1393.60617111,5.39458550,0.00000191,0
8504,443,55676,17,1399,201.92127559,0.00000215,1393.60692750,5.39382889,0.00000215,0
8505,443,55676,17,1399,201.89751735,0.00000191,1393.60768368,5.39307250,0.00000191,0
8506,443,55676,17,1399,201.87376471,0.00000095,1393.60843965,5.39231632,0.00000095,0
8507,55676,443,17,75,1122.14998236,0.00049996,97.08048780,22.13447433,0.00152302,0
8508,443,55676,17,1399,201.98200423,0.00108910,1393.60919540,5.39156035,0.00158906,0
8509,443,55676,17,1399,201.95825003,0.00000191,1393.60995095,5.39080460,0.00000191,0
8510,443,55676,17,1399,201.93450141,0.00000095,1393.61070628,5.39004905,0.00000095,0
8511,443,55676,17,1399,201.91075838,0.00000215,1393.61146140,5.38929372,0.00000215,0
8512,443,55676,17,1399,201.88702093,0.00000191,1393.61221631,5.38853860,0.00000191,0
8513,443,55676,17,1399,201.86328906,0.00000095,1393.61297100,5.38778369,0.00000095,0
8514,443,55676,17,1399,201.83956276,0.00000119,1393.61372549,5.38702900,0.00000119,0
8515,443,55676,17,1399,201.81584205,0.00000095,1393.61447976,5.38627451,0.00000095,0
8516,443,55676,17,1399,201.79212691,0.00000095,1393.61523383,5.38552024,0.00000095,0
8517,443,55676,17,1399,201.76841734,0.00000191,1393.61598768,5.38476617,0.00000191,0
8518,443,55676,17,1399,201.74471335,0.00000310,1393.61674132,5.38401232,0.00000310,0
8519,443,55676,17,1399,201.72101492,0.00000095,1393.61749475,5.38325868,0.00000095,0
8520,443,55676,17,1399,201.69732206,0.00000215,1393.61824797,5.38250525,0.00000215,0
8521,443,55676,17,1399,201.67363476,0.00000191,1393.61900098,5.38175203,0.00000191,0
8522,443,55676,17,1399,201.64995303,0.00000095,1393.61975378,5.38099902,0.00000095,0
8523,443,55676,17,1399,201.62627686,0.00000215,1393.62050636,5.38024622,0.00000215,0
8524,443,55676,17,1399,201.60260625,0.00000095,1393.62125874,5.37949364,0.00000095,0
8525,443,55676,17,1399,201.57894119,0.00000095,1393.62201091,5.37874126,0.00000095,0
8526,443,55676,17,1399,201.55528169,0.00000095,1393.62276286,5.37798909,0.00000095,0
8527,443,55676,17,1399,201.53162774,0.00000215,1393.62351461,5.37723714,0.00000215,0
8528,443,55676,17,1399,201.50797935,0.00000191,1393.62426614,5.37648539,0.00000191,0
8529,443,55676,17,1399,201.48433650,0.00000095,1393.62501747,5.37573386,0.00000095,0
8530,443,55676,17,1399,201.46069920,0.00000191,1393.62576859,5.37498253,0.00000191,0
8531,443,55676,17,1399,201.43706745,0.00000119,1393.62651949,5.37423141,0.00000119,0
8532,443,55676,17,1399,201.41344124,0.00027394,1393.62727019,5.37348051,0.00027394,0
8533,443,55676,17,1399,201.38982057,0.00000191,1393.62802067,5.37272981,0.00000191,0
8534,443,55676,17,1399,201.36620544,0.00000095,1393.62877095,5.37197933,0.00000095,0
8535,443,55676,17,1399,201.34259585,0.00000215,1393.62952102,5.37122905,0.00000215,0
8536,443,55676,17,1399,201.31899179,0.00000095,1393.63027087,5.37047898,0.00000095,0
8537,55676,443,17,75,1122.70460673,0.00033998,97.02676399,22.08048780,0.00174403,0
8538,443,55676,17,1399,201.42698078,0.00056100,1393.63102052,5.36972913,0.00090098,0
8539,443,55676,17,1399,201.40337513,0.00000215,1393.63176996,5.36897948,0.00000215,0
8540,55676,443,17,75,1122.62022498,0.00016499,96.97330097,22.02676399,0.00072813,0
8541,443,55676,17,1399,201.51130639,0.00036383,1393.63251919,5.36823004,0.00052881,0
8542,443,55676,17,1399,201.48769916,0.00000119,1393.63326821,5.36748081,0.00000119,0
8543,443,55676,17,1399,201.46409746,0.00000286,1393.63401702,5.36673179,0.00000286,0
8544,443,55676,17,1399,201.44050129,0.00000095,1393.63476562,5.36598298,0.00000095,0
8545,443,55676,17,1399,201.41691065,0.00000215,1393.63551402,5.36523438,0.00000215,0
8546,443,55676,17,1399,201.39332553,0.00000095,1393.63626220,5.36448598,0.00000095,0
8547,443,55676,17,1399,201.36974593,0.00000191,1393.63701018,5.36373780,0.00000191,0
8548,443,55676,17,1399,201.34617186,0.00000215,1393.63775795,5.36298982,0.00000215,0
8549,443,55676,17,1399,201.32260330,0.00000191,1393.63850551,5.36224205,0.00000191,0
8550,443,55676,17,1399,201.29904026,0.00000191,1393.63925286,5.36149449,0.00000191,0
8551,443,55676,17,1399,201.27548274,0.00000119,1393.64000000,5.36074714,0.00000119,0
8552,443,55676,17,1399,201.25193073,0.00000000,1393.64074693,5.36000000,0.00000000,0
8553,443,55676,17,1399,201.22838423,0.00000191,1393.64149366,5.35925307,0.00000191,0
8554,443,55676,17,1399,201.20484324,0.00000095,1393.64224018,5.35850634,0.00000095,0
8555,443,55676,17,1399,201.18130776,0.00000596,1393.64298649,5.35775982,0.00000596,0
8556,443,55676,17,1399,201.15777778,0.00000310,1393.64373259,5.35701351,0.00000310,0
8557,443,55676,17,1399,201.13425330,0.00000191,1393.64447848,5.35626741,0.00000191,0
8558,443,55676,17,1399,201.11073433,0.00000215,1393.64522417,5.35552152,0.00000215,0
8559,443,55676,17,1399,201.08722086,0.00000095,1393.64596965,5.35477583,0.00000095,0
8560,443,55676,17,1399,201.06371288,0.00000191,1393.64671492,5.35403035,0.00000191,0
8561,443,55676,17,1399,201.04021040,0.00000215,1393.64745999,5.35328508,0.00000215,0
8562,443,55676,17,1399,201.01671342,0.00000095,1393.64820484,5.35254001,0.00000095,0
8563,443,55676,17,1399,200.99322192,0.00000191,1393.64894949,5.35179516,0.00000191,0
8564,443,55676,17,1399,200.96973592,0.00000215,1393.64969393,5.35105051,0.00000215,0
8565,55676,443,17,75,1123.05374460,0.00042582,96.92009685,21.97330097,0.00083280,0
8566,443,55676,17,1399,201.07745327,0.00027800,1393.65043817,5.35030607,0.00070381,0
8567,443,55676,17,1399,201.05396566,0.00000119,1393.65118220,5.34956183,0.00000119,0
8568,443,55676,17,1399,201.03048353,0.00000191,1393.65192602,5.34881780,0.00000191,0
8569,443,55676,17,1399,201.00700689,0.00000191,1393.65266963,5.34807398,0.00000191,0
8570,443,55676,17,1399,200.98353573,0.00000215,1393.65341304,5.34733037,0.00000215,0
8571,443,55676,17,1399,200.96007005,0.00000191,1393.65415624,5.34658696,0.00000191,0
8572,443,55676,17,1399,200.93660985,0.00000310,1393.65489924,5.34584376,0.00000310,0
8573,443,55676,17,1399,200.91315513,0.00000191,1393.65564202,5.34510076,0.00000191,0
8574,443,55676,17,1399,200.88970588,0.00000215,1393.65638460,5.34435798,0.00000215,0
8575,443,55676,17,1399,200.86626211,0.00000191,1393.65712698,5.34361540,0.00000191,0
8576,55676,443,17,75,1123.15717620,0.00029802,96.86714976,21.92009685,0.00059414,0
8577,443,55676,17,1399,200.97386536,0.00223708,1393.65786915,5.34287302,0.00253510,0
8578,443,55676,17,1399,200.95041997,0.00084877,1393.65861111,5.34213085,0.00084877,0
8579,443,55676,17,1399,200.92698005,0.00000215,1393.65935287,5.34138889,0.00000215,0
8580,443,55676,17,1399,200.90354560,0.00000191,1393.66009442,5.34064713,0.00000191,0
8581,443,55676,17,1399,200.88011662,0.00000215,1393.66083576,5.33990558,0.00000215,0
8582,443,55676,17,1399,200.85669310,0.00000191,1393.66157690,5.33916424,0.00000191,0
8583,443,55676,17,1399,200.83327504,0.00000191,1393.66231783,5.33842310,0.00000191,0
8584,443,55676,17,1399,200.80986244,0.00000405,1393.66305856,5.33768217,0.00000405,0
8585,443,55676,17,1399,200.78645530,0.00000310,1393.66379908,5.33694144,0.00000310,0
8586,443,55676,17,1399,200.76305361,0.00000191,1393.66453940,5.33620092,0.00000191,0
8587,443,55676,17,1399,200.73965738,0.00000215,1393.66527951,5.33546060,0.00000215,0
8588,443,55676,17,1399,200.71626660,0.00000191,1393.66601942,5.33472049,0.00000191,0
8589,443,55676,17,1399,200.69288128,0.00000191,1393.66675912,5.33398058,0.00000191,0
8590,443,55676,17,1399,200.66950140,0.00000215,1393.66749861,5.33324088,0.00000215,0
8591,443,55676,17,1399,200.64612697,0.00000191,1393.66823790,5.33250139,0.00000191,0
8592,443,55676,17,1399,200.62275798,0.00000215,1393.66897699,5.33176210,0.00000215,0
8593,443,55676,17,1399,200.59939443,0.00000191,1393.66971587,5.33102301,0.00000191,0
8594,443,55676,17,1399,200.57603633,0.00000191,1393.67045455,5.33028413,0.00000191,0
8595,443,55676,17,1399,200.55268367,0.00000215,1393.67119302,5.32954545,0.00000215,0
8596,443,55676,17,1399,200.52933644,0.00000191,1393.67193128,5.32880698,0.00000191,0
8597,443,55676,17,1399,200.50599465,0.00000191,1393.67266934,5.32806872,0.00000191,0
8598,443,55676,17,1399,200.48265829,0.00000310,1393.67340720,5.32733066,0.00000310,0
8599,443,55676,17,1399,200.45932736,0.00000191,1393.67414486,5.32659280,0.00000191,0
8600,443,55676,17,1399,200.43600186,0.00000215,1393.67488230,5.32585514,0.00000215,0
8601,443,55676,17,1399,200.41268179,0.00000191,1393.67561955,5.32511770,0.00000191,0
8602,443,55676,17,1399,200.38936715,0.00000215,1393.67635659,5.32438045,0.00000215,0
8603,443,55676,17,1399,200.36605793,0.00000095,1393.67709343,5.32364341,0.00000095,0
8604,443,55676,17,1399,200.34275413,0.00056601,1393.67783006,5.32290657,0.00056601,0
8605,443,55676,17,1399,200.31945575,0.00000191,1393.67856649,5.32216994,0.00000191,0
8606,443,55676,17,1399,200.29616279,0.00000095,1393.67930271,5.32143351,0.00000095,0
8607,443,55676,17,1399,200.27287525,0.00000215,1393.68003873,5.32069729,0.00000215,0
8608,443,55676,17,1399,200.24959312,0.00000095,1393.68077455,5.31996127,0.00000095,0
8609,443,55676,17,1399,200.22631640,0.00000191,1393.68151016,5.31922545,0.00000191,0
8610,443,55676,17,1399,200.20304510,0.00000119,1393.68224558,5.31848984,0.00000119,0
8611,443,55676,17,1399,200.17977920,0.00000191,1393.68298078,5.31775442,0.00000191,0
8612,443,55676,17,1399,200.15651871,0.00000191,1393.68371579,5.31701922,0.00000191,0
8613,443,55676,17,1399,200.13326362,0.00000095,1393.68445059,5.31628421,0.00000095,0
8614,443,55676,17,1399,200.11001394,0.00000215,1393.68518519,5.31554941,0.00000215,0
8615,443,55676,17,1399,200.08676966,0.00000000,1393.68591958,5.31481481,0.00000000,0
8616,443,55676,17,1399,200.06353078,0.00000191,1393.68665377,5.31408042,0.00000191,0
8617,443,55676,17,1399,200.04029729,0.00000215,1393.68738776,5.31334623,0.00000215,0
8618,443,55676,17,1399,200.01706921,0.00000095,1393.68812155,5.31261224,0.00000095,0
8619,443,55676,17,1399,199.99384651,0.00000191,1393.68885513,5.31187845,0.00000191,0
8620,443,55676,17,1399,199.97062921,0.00000095,1393.68958851,5.31114487,0.00000095,0
8621,55676,443,17,75,1124.05258270,0.00004911,96.81445783,21.86714976,0.00377798,0
8622,55676,443,17,75,1123.92212163,0.00040293,96.76201923,21.81445783,0.00040293,0
8623,443,55676,17,1399,200.20830916,0.00031710,1393.69032169,5.31041149,0.00076914,0
8624,443,55676,17,1399,200.18507774,0.00000095,1393.69105467,5.30967831,0.00000095,0
8625,443,55676,17,1399,200.16185172,0.00000191,1393.69178744,5.30894533,0.00000191,0
8626,443,55676,17,1399,200.13863109,0.00000215,1393.69252001,5.30821256,0.00000215,0
8627,443,55676,17,1399,200.11541585,0.00000191,1393.69325238,5.30747999,0.00000191,0
8628,443,55676,17,1399,200.09220598,0.00000215,1393.69398455,5.30674762,0.00000215,0
8629,443,55676,17,1399,200.06900151,0.00000191,1393.69471651,5.30601545,0.00000191,0
8630,443,55676,17,1399,200.04580241,0.00000095,1393.69544828,5.30528349,0.00000095,0
8631,443,55676,17,1399,200.02260870,0.00000215,1393.69617984,5.30455172,0.00000215,0
8632,443,55676,17,1399,199.99942036,0.00000191,1393.69691120,5.30382016,0.00000191,0
8633,443,55676,17,1399,199.97623739,0.00000191,1393.69764235,5.30308880,0.00000191,0
8634,443,55676,17,1399,199.95305981,0.00000119,1393.69837331,5.30235765,0.00000119,0
8635,443,55676,17,1399,199.92988759,0.00000191,1393.69910407,5.30162669,0.00000191,0
8636,443,55676,17,1399,199.90672074,0.00000191,1393.69983462,5.30089593,0.00000191,0
8637,443,55676,17,1399,199.88355926,0.00000215,1393.70056497,5.30016538,0.00000215,0
8638,443,55676,17,1399,199.86040315,0.00000095,1393.70129512,5.29943503,0.00000095,0
8639,443,55676,17,1399,199.83725240,0.00000191,1393.70202507,5.29870488,0.00000191,0
8640,443,55676,17,1399,199.81410702,0.00000215,1393.70275482,5.29797493,0.00000215,0
8641,443,55676,17,1399,199.79096699,0.00000095,1393.70348437,5.29724518,0.00000095,0
8642,443,55676,17,1399,199.76783233,0.00000286,1393.70421372,5.29651563,0.00000286,0
8643,443,55676,17,1399,199.74470302,0.00000215,1393.70494286,5.29578628,0.00000215,0
8644,443,55676,17,1399,199.72157907,0.00000095,1393.70567181,5.29505714,0.00000095,0
8645,443,55676,17,1399,199.69846047,0.00000191,1393.70640055,5.29432819,0.00000191,0
8646,443,55676,17,1399,199.67534722,0.00000215,1393.70712909,5.29359945,0.00000215,0
8647,443,55676,17,1399,199.65223932,0.00000286,1393.70785744,5.29287091,0.00000286,0
8648,443,55676,17,1399,199.62913677,0.00000119,1393.70858558,5.29214256,0.00000119,0
8649,443,55676,17,1399,199.60603957,0.00000191,1393.70931352,5.29141442,0.00000191,0
8650,443,55676,17,1399,199.58294771,0.00000191,1393.71004127,5.29068648,0.00000191,0
8651,443,55676,17,1399,199.55986119,0.00043321,1393.71076881,5.28995873,0.00043321,0
8652,443,55676,17,1399,199.53678001,0.00000191,1393.71149615,5.28923119,0.00000191,0
8653,443,55676,17,1399,199.51370417,0.00000095,1393.71222329,5.28850385,0.00000095,0
8654,443,55676,17,1399,199.49063367,0.00000095,1393.71295023,5.28777671,0.00000095,0
8655,443,55676,17,1399,199.46756851,0.00000215,1393.71367698,5.28704977,0.00000215,0
8656,443,55676,17,1399,199.44450867,0.00000191,1393.71440352,5.28632302,0.00000191,0
8657,443,55676,17,1399,199.42145417,0.00000095,1393.71512986,5.28559648,0.00000095,0
8658,443,55676,17,1399,199.39840499,0.00000215,1393.71585600,5.28487014,0.00000215,0
8659,443,55676,17,1399,199.37536115,0.00000191,1393.71658195,5.28414400,0.00000191,0
8660,443,55676,17,1399,199.35232263,0.00000191,1393.71730769,5.28341805,0.00000191,0
8661,443,55676,17,1399,199.32928943,0.00000119,1393.71803324,5.28269231,0.00000119,0
8662,443,55676,17,1399,199.30626155,0.00000095,1393.71875858,5.28196676,0.00000095,0
8663,443,55676,17,1399,199.28323900,0.00000095,1393.71948373,5.28124142,0.00000095,0
8664,443,55676,17,1399,199.26022176,0.00000191,1393.72020868,5.28051627,0.00000191,0
8665,443,55676,17,1399,199.23720984,0.00000215,1393.72093342,5.27979132,0.00000215,0
8666,443,55676,17,1399,199.21420323,0.00000095,1393.72165797,5.27906658,0.00000095,0
8667,443,55676,17,1399,199.19120194,0.00000191,1393.72238232,5.27834203,0.00000191,0
8668,443,55676,17,1399,199.16820596,0.00000119,1393.72310648,5.27761768,0.00000119,0
8669,55676,443,17,75,1124.85478472,0.00004888,96.70983213,21.76201923,0.00087404,0
8670,55676,443,17,75,1124.72495383,0.00033808,96.65789474,21.70983213,0.00033808,0
8671,443,55676,17,1399,199.40484709,0.00109887,1393.72383043,5.27689352,0.00148582,0
8672,443,55676,17,1399,199.38183706,0.00000310,1393.72455418,5.27616957,0.00000310,0
8673,443,55676,17,1399,199.35883235,0.00000191,1393.72527774,5.27544582,0.00000191,0
8674,443,55676,17,1399,199.33583295,0.00000310,1393.72600110,5.27472226,0.00000310,0
8675,443,55676,17,1399,199.31283885,0.00000191,1393.72672426,5.27399890,0.00000191,0
8676,443,55676,17,1399,199.28985006,0.00000310,1393.72744722,5.27327574,0.00000310,0
8677,443,55676,17,1399,199.26686657,0.00000191,1393.72816998,5.27255278,0.00000191,0
8678,443,55676,17,1399,199.24388838,0.00000215,1393.72889254,5.27183002,0.00000215,0
8679,443,55676,17,1399,199.22091548,0.00000286,1393.72961491,5.27110746,0.00000286,0
8680,443,55676,17,1399,199.19794789,0.00000215,1393.73033708,5.27038509,0.00000215,0
8681,443,55676,17,1399,199.17498559,0.00000191,1393.73105905,5.26966292,0.00000191,0
8682,443,55676,17,1399,199.15202858,0.00000191,1393.73178082,5.26894095,0.00000191,0
8683,443,55676,17,1399,199.12907687,0.00000215,1393.73250240,5.26821918,0.00000215,0
8684,443,55676,17,1399,199.10613044,0.00000191,1393.73322377,5.26749760,0.00000191,0
8685,443,55676,17,1399,199.08318931,0.00000215,1393.73394495,5.26677623,0.00000215,0
8686,443,55676,17,1399,199.06025346,0.00000286,1393.73466594,5.26605505,0.00000286,0
8687,443,55676,17,1399,199.03732289,0.00000191,1393.73538672,5.26533406,0.00000191,0
8688,443,55676,17,1399,199.01439760,0.00001502,1393.73610731,5.26461328,0.00001502,0
8689,443,55676,17,1399,198.99147760,0.00000215,1393.73682770,5.26389269,0.00000215,0
8690,443,55676,17,1399,198.96856287,0.00000286,1393.73754789,5.26317230,0.00000286,0
8691,443,55676,17,1399,198.94565343,0.00000215,1393.73826789,5.26245211,0.00000215,0
8692,443,55676,17,1399,198.92274925,0.00055194,1393.73898769,5.26173211,0.00055194,0
8693,443,55676,17,1399,198.89985035,0.00000191,1393.73970729,5.26101231,0.00000191,0
8694,443,55676,17,1399,198.87695672,0.00000215,1393.74042670,5.26029271,0.00000215,0
8695,443,55676,17,1399,198.85406836,0.00000286,1393.74114590,5.25957330,0.00000286,0
8696,443,55676,17,1399,198.83118527,0.00000215,1393.74186492,5.25885410,0.00000215,0
8697,443,55676,17,1399,198.80830744,0.00000191,1393.74258373,5.25813508,0.00000191,0
8698,443,55676,17,1399,198.78543488,0.00000310,1393.74330235,5.25741627,0.00000310,0
8699,443,55676,17,1399,198.76256758,0.00000191,1393.74402077,5.25669765,0.00000191,0
8700,443,55676,17,1399,198.73970554,0.00000215,1393.74473900,5.25597923,0.00000215,0
8701,443,55676,17,1399,198.71684876,0.00000191,1393.74545703,5.25526100,0.00000191,0
8702,443,55676,17,1399,198.69399724,0.00000191,1393.74617486,5.25454297,0.00000191,0
8703,443,55676,17,1399,198.67115097,0.00000310,1393.74689250,5.25382514,0.00000310,0
8704,443,55676,17,1399,198.64830996,0.00000191,1393.74760994,5.25310750,0.00000191,0
8705,443,55676,17,1399,198.62547419,0.00000501,1393.74832719,5.25239006,0.00000501,0
8706,443,55676,17,1399,198.60264368,0.00000906,1393.74904424,5.25167281,0.00000906,0
8707,443,55676,17,1399,198.57981841,0.00000191,1393.74976109,5.25095576,0.00000191,0
8708,443,55676,17,1399,198.55699839,0.00000310,1393.75047775,5.25023891,0.00000310,0
8709,443,55676,17,1399,198.53418361,0.00000310,1393.75119421,5.24952225,0.00000310,0
8710,443,55676,17,1399,198.51137408,0.00000191,1393.75191048,5.24880579,0.00000191,0
8711,443,55676,17,1399,198.48856979,0.00000310,1393.75262655,5.24808952,0.00000310,0
8712,443,55676,17,1399,198.46577073,0.00000191,1393.75334243,5.24737345,0.00000191,0
8713,443,55676,17,1399,198.44297692,0.00000191,1393.75405811,5.24665757,0.00000191,0
8714,443,55676,17,1399,198.42018833,0.00000215,1393.75477360,5.24594189,0.00000215,0
8715,443,55676,17,1399,198.39740498,0.00000787,1393.75548889,5.24522640,0.00000787,0
8716,443,55676,17,1399,198.37462687,0.00000215,1393.75620398,5.24451111,0.00000215,0
8717,443,55676,17,1399,198.35185398,0.00000095,1393.75691888,5.24379602,0.00000095,0
8718,443,55676,17,1399,198.32908632,0.00000191,1393.75763359,5.24308112,0.00000191,0
8719,55676,443,17,75,1125.69367612,0.00010514,96.60620525,21.65789474,0.00188804,0
8720,443,55676,17,1399,198.43550608,0.00046682,1393.75834810,5.24236641,0.00057197,0
8721,443,55676,17,1399,198.41273666,0.00000310,1393.75906241,5.24165190,0.00000310,0
8722,443,55676,17,1399,198.38997246,0.00000405,1393.75977654,5.24093759,0.00000405,0
8723,443,55676,17,1399,198.36721349,0.00000286,1393.76049046,5.24022346,0.00000286,0
8724,443,55676,17,1399,198.34445974,0.00000215,1393.76120420,5.23950954,0.00000215,0
8725,443,55676,17,1399,198.32171121,0.00000191,1393.76191773,5.23879580,0.00000191,0
8726,443,55676,17,1399,198.29896789,0.00000191,1393.76263108,5.23808227,0.00000191,0
8727,443,55676,17,1399,198.27622979,0.00000215,1393.76334423,5.23736892,0.00000215,0
8728,443,55676,17,1399,198.25349690,0.00000286,1393.76405718,5.23665577,0.00000286,0
8729,443,55676,17,1399,198.23076923,0.00000310,1393.76476994,5.23594282,0.00000310,0
8730,443,55676,17,1399,198.20804677,0.00000191,1393.76548251,5.23523006,0.00000191,0
8731,443,55676,17,1399,198.18532951,0.00000215,1393.76619488,5.23451749,0.00000215,0
8732,443,55676,17,1399,198.16261747,0.00000191,1393.76690706,5.23380512,0.00000191,0
8733,443,55676,17,1399,198.13991062,0.00000310,1393.76761905,5.23309294,0.00000310,0
8734,443,55676,17,1399,198.11720898,0.00000191,1393.76833084,5.23238095,0.00000191,0
8735,443,55676,17,1399,198.09451254,0.00000215,1393.76904244,5.23166916,0.00000215,0
8736,443,55676,17,1399,198.07182131,0.00000286,1393.76975384,5.23095756,0.00000286,0
8737,443,55676,17,1399,198.04913527,0.00000191,1393.77046505,5.23024616,0.00000191,0
8738,443,55676,17,1399,198.02645442,0.00000215,1393.77117607,5.22953495,0.00000215,0
8739,443,55676,17,1399,198.00377877,0.00000286,1393.77188690,5.22882393,0.00000286,0
8740,443,55676,17,1399,197.98110831,0.00000119,1393.77259753,5.22811310,0.00000119,0
8741,443,55676,17,1399,197.95844305,0.00000286,1393.77330796,5.22740247,0.00000286,0
8742,55676,443,17,75,1126.06421703,0.00006700,96.55476190,21.60620525,0.00058484,0
8743,55676,443,17,75,1125.93533249,0.00045514,96.50356295,21.55476190,0.00045514,0
8744,443,55676,17,1399,198.19352255,0.00024390,1393.77401821,5.22669204,0.00076604,0
8745,443,55676,17,1399,198.17084335,0.00000310,1393.77472826,5.22598179,0.00000310,0
8746,443,55676,17,1399,198.14816934,0.00000286,1393.77543812,5.22527174,0.00000286,0
8747,443,55676,17,1399,198.12550051,0.00000215,1393.77614779,5.22456188,0.00000215,0
8748,443,55676,17,1399,198.10283688,0.00000191,1393.77685726,5.22385221,0.00000191,0
8749,443,55676,17,1399,198.08017843,0.00000310,1393.77756654,5.22314274,0.00000310,0
8750,443,55676,17,1399,198.05752516,0.00000191,1393.77827563,5.22243346,0.00000191,0
8751,443,55676,17,1399,198.03487707,0.00000191,1393.77898452,5.22172437,0.00000191,0
8752,443,55676,17,1399,198.01223416,0.00000310,1393.77969323,5.22101548,0.00000310,0
8753,443,55676,17,1399,197.98959643,0.00000191,1393.78040174,5.22030677,0.00000191,0
8754,443,55676,17,1399,197.96696388,0.00000215,1393.78111006,5.21959826,0.00000215,0
8755,443,55676,17,1399,197.94433650,0.00000191,1393.78181818,5.21888994,0.00000191,0
8756,443,55676,17,1399,197.92171429,0.00000215,1393.78252612,5.21818182,0.00000215,0
8757,443,55676,17,1399,197.89909725,0.00000191,1393.78323386,5.21747388,0.00000191,0
8758,443,55676,17,1399,197.87648537,0.00000191,1393.78394141,5.21676614,0.00000191,0
8759,443,55676,17,1399,197.85387867,0.00000215,1393.78464877,5.21605859,0.00000215,0
8760,443,55676,17,1399,197.83127713,0.00000191,1393.78535593,5.21535123,0.00000191,0
8761,443,55676,17,1399,197.80868075,0.00000310,1393.78606291,5.21464407,0.00000310,0
8762,443,55676,17,1399,197.78608954,0.00000191,1393.78676969,5.21393709,0.00000191,0
8763,443,55676,17,1399,197.76350348,0.00000191,1393.78747628,5.21323031,0.00000191,0
8764,443,55676,17,1399,197.74092259,0.00000215,1393.78818268,5.21252372,0.00000215,0
8765,443,55676,17,1399,197.71834684,0.00000191,1393.78888889,5.21181732,0.00000191,0
8766,443,55676,17,1399,197.69577626,0.00000310,1393.78959491,5.21111111,0.00000310,0
8767,443,55676,17,1399,197.67321082,0.00000191,1393.79030073,5.21040509,0.00000191,0
8768,443,55676,17,1399,197.65065054,0.00000215,1393.79100637,5.20969927,0.00000215,0
8769,443,55676,17,1399,197.62809540,0.00000191,1393.79171181,5.20899363,0.00000191,0
8770,443,55676,17,1399,197.60554541,0.00000310,1393.79241706,5.20828819,0.00000310,0
8771,443,55676,17,1399,197.58300057,0.00000286,1393.79312212,5.20758294,0.00000286,0
8772,443,55676,17,1399,197.56046087,0.00000215,1393.79382699,5.20687788,0.00000215,0
8773,443,55676,17,1399,197.53792631,0.00000286,1393.79453167,5.20617301,0.00000286,0
8774,443,55676,17,1399,197.51539690,0.00000191,1393.79523616,5.20546833,0.00000191,0
8775,443,55676,17,1399,197.49287262,0.00000215,1393.79594046,5.20476384,0.00000215,0
8776,443,55676,17,1399,197.47035348,0.00055885,1393.79664457,5.20405954,0.00055885,0
8777,443,55676,17,1399,197.44783947,0.00000215,1393.79734848,5.20335543,0.00000215,0
