number,source_port,destination_port,protocol,length,length_deviation,delta_time,flow_average_length,flow_length_deviation,flow_delta_time,human
768,443,51503,6,93,705.31250000,0.00000000,986.03164557,898.71974522,0.00000000,1
769,51503,443,6,54,743.37583001,0.00012994,552.78723404,509.63043478,0.02460504,0
770,443,51503,6,321,475.38992042,0.00074387,981.84905660,665.03164557,0.00087380,1
771,443,51503,6,85,710.76026490,0.00000000,976.24375000,896.84905660,0.00000000,1
772,51503,443,6,54,740.82010582,0.00004601,542.39583333,498.78723404,0.00078988,0
773,51503,443,6,93,700.84147952,0.00298715,533.22448980,449.39583333,0.00298715,1
774,51282,443,6,1466,673.08311346,0.00791693,1346.90657439,119.50694444,0.27487493,0
775,51282,443,6,1466,672.19631094,0.00000000,1347.31724138,119.09342561,0.00000000,0
776,51282,443,6,512,282.68815789,0.00000000,1344.44673540,835.31724138,0.00000000,1
777,51282,443,6,404,390.31668857,0.00009203,1341.22602740,940.44673540,0.00009203,1
778,443,51503,6,54,739.80446194,0.00285196,970.51552795,922.24375000,0.01389408,0
779,443,51282,6,54,738.83486239,0.00373197,74.42857143,20.54597701,0.27075005,0
780,443,51282,6,54,737.86780105,0.00000000,74.31250000,20.42857143,0.00000000,0
781,443,51282,6,54,736.90326797,0.00000000,74.19774011,20.31250000,0.00000000,0
782,443,51282,6,54,735.94125326,0.00000000,74.08426966,20.19774011,0.00000000,0
783,51503,443,6,1466,677.01825293,0.04419804,551.88000000,932.77551020,0.05879092,1
784,51503,443,6,1466,676.13671875,0.00000000,569.80392157,914.12000000,0.00000000,0
785,51503,443,6,156,634.74252276,0.00000000,561.84615385,413.80392157,0.00000000,1
786,443,51503,6,54,735.91818182,0.00756097,964.85802469,916.51552795,0.05549097,0
787,51503,443,6,1466,677.03631647,0.00119805,578.90566038,904.15384615,0.00875902,1
788,51503,443,6,1466,676.15932642,0.00000000,595.33333333,887.09433962,0.00000000,0
789,51503,443,6,169,621.71539457,0.00000000,587.58181818,426.33333333,0.00000000,1
790,443,51503,6,54,735.91214470,0.00012302,959.26993865,910.85802469,0.00132108,0
791,443,51503,6,54,734.96258065,0.00000000,953.75000000,905.26993865,0.00000000,0
792,443,51503,6,54,734.01546392,0.00559092,948.29696970,899.75000000,0.00559092,0
793,443,51503,6,54,733.07078507,0.00000000,942.90963855,894.29696970,0.00000000,0
794,443,51503,6,54,732.12853470,0.00000000,937.58682635,888.90963855,0.00000000,0
795,443,51503,6,288,497.18870347,0.01657104,933.72023810,649.58682635,0.01657104,1
796,443,51503,6,85,699.55128205,0.00000000,928.69822485,848.72023810,0.00000000,1
797,443,51503,6,93,690.65556978,0.00000000,923.78235294,835.69822485,0.00000000,1
798,51503,443,6,54,728.77237852,0.00018501,578.05357143,533.58181818,0.02247000,0
799,443,51503,6,1442,660.15836526,0.00241804,926.81286550,518.21764706,0.00260305,1
800,443,51503,6,1466,683.31632653,0.00000000,929.94767442,539.18713450,0.00000000,1
801,443,51503,6,1466,682.44585987,0.00000000,933.04624277,536.05232558,0.00000000,1
802,443,51503,6,109,675.42239186,0.00000000,928.31034483,824.04624277,0.00000000,1
803,443,51503,6,1466,682.43583227,0.00000000,931.38285714,537.68965517,0.00000000,1
804,443,51503,6,1466,681.56979695,0.00000000,934.42045455,534.61714286,0.00000000,1
805,443,51503,6,579,206.29404309,0.00000000,932.41242938,355.42045455,0.00000000,1
806,443,51503,6,85,700.03291139,0.00000000,927.65168539,847.41242938,0.00000000,1
807,51503,443,6,54,730.14791403,0.00011706,568.85964912,524.05357143,0.00253510,0
808,51503,443,6,93,690.22601010,0.00032187,560.65517241,475.85964912,0.00032187,1
809,443,51503,6,743,39.35561160,0.00447106,926.62011173,184.65168539,0.00490999,1
810,443,51503,6,816,33.69395466,0.00000000,926.00555556,110.62011173,0.00000000,1
811,443,51503,6,86,696.34842767,0.00000000,921.36464088,840.00555556,0.00000000,1
812,443,51503,6,85,696.47361809,0.00000000,916.76923077,836.36464088,0.00000000,1
813,51503,443,6,54,726.59974906,0.00010800,552.06779661,506.65517241,0.00457907,0
814,443,51503,6,54,725.68922306,0.00496101,912.05464481,862.76923077,0.00506902,0
815,51503,443,6,1466,687.21902378,0.03002691,567.30000000,913.93220339,0.03498793,1
816,51503,443,6,1466,686.36000000,0.00000000,582.03278689,898.70000000,0.00000000,0
817,51503,443,6,232,548.49687890,0.00000000,576.38709677,350.03278689,0.00000000,1
818,51503,443,6,855,75.18703242,0.00037694,580.80952381,278.61290323,0.00037694,0
819,443,51503,6,54,725.90660025,0.00497818,907.39130435,858.05464481,0.03538203,0
820,443,51503,6,54,725.00373134,0.00137782,902.77837838,853.39130435,0.00137782,0
821,443,51503,6,54,724.10310559,0.00000000,898.21505376,848.77837838,0.00000000,0
822,443,51503,6,54,723.20471464,0.00000000,893.70053476,844.21505376,0.00000000,0
823,51503,443,6,1466,689.69144981,0.00288701,594.64062500,885.19047619,0.00924301,1
824,51503,443,6,1466,688.83787129,0.00000000,608.04615385,871.35937500,0.00000000,0
825,51503,443,6,1466,687.98640297,0.00000000,621.04545455,857.95384615,0.00000000,0
826,51503,443,6,328,450.86296296,0.00000000,616.67164179,293.04545455,0.00000000,1
827,51670,53,6,66,712.30702836,0.00118208,0,0,0,0
828,51671,53,6,66,711.42980296,0.00014710,0,0,0,0
829,53,51670,6,66,710.55473555,0.00130677,0,0,0,0
830,53,51671,6,66,709.68181818,0.00000000,0,0,0,0
831,51670,53,6,54,720.81104294,0.00023413,60.00000000,12.00000000,0.00168800,0
832,51671,53,6,54,719.92769608,0.00004196,60.00000000,12.00000000,0.00158286,0
833,51503,443,6,1466,692.95348837,0.00010204,629.16176471,849.32835821,0.00301409,1
834,51503,443,6,1466,692.10635697,0.00000000,641.28985507,836.83823529,0.00000000,0
835,51503,443,6,201,573.73870574,0.00000000,635.00000000,440.28985507,0.00000000,1
836,51671,53,6,56,718.03902439,0.00049090,58.66666667,4.00000000,0.00059295,0
837,51671,53,6,92,681.16443362,0.00002599,67.00000000,33.33333333,0.00002599,0
838,51455,443,6,1466,693.66423358,0.00137520,0,0,0,1
839,51455,443,6,1466,692.82138518,0.00000000,1466.00000000,0.00000000,0.00000000,0
840,51455,443,6,1466,691.98058252,0.00000000,1466.00000000,0.00000000,0.00000000,0
841,51455,443,6,236,538.85818182,0.00000000,1158.50000000,1230.00000000,0.00000000,1
842,51455,443,6,93,681.20581114,0.00003195,945.40000000,1065.50000000,0.00003195,1
843,53,51671,6,54,719.38210399,0.00018287,60.00000000,12.00000000,0.00248504,0
844,53,51671,6,54,718.51328502,0.00000000,58.00000000,6.00000000,0.00000000,0
845,443,51503,6,54,717.64656212,0.00000000,889.23404255,839.70053476,0.00800800,0
846,443,51503,6,54,716.78192771,0.00116110,884.81481481,835.23404255,0.00116110,0
847,443,51503,6,54,715.91937425,0.00000000,880.44210526,830.81481481,0.00000000,0
848,443,51503,6,54,715.05889423,0.00000000,876.11518325,826.44210526,0.00000000,0
849,53,51671,6,119,649.20048019,0.00000000,73.25000000,61.00000000,0.00116110,0
850,51671,53,6,54,713.42206235,0.00033188,64.40000000,13.00000000,0.00308299,0
851,443,51503,6,54,712.56766467,0.00214410,871.83333333,822.11518325,0.00247598,0
852,53,51671,6,54,711.71531100,0.00000000,69.40000000,19.25000000,0.00247598,0
853,443,51503,6,54,710.86499403,0.00000000,867.59585492,817.83333333,0.00000000,0
854,443,51503,6,54,710.01670644,0.00000000,863.40206186,813.59585492,0.00000000,0
855,51671,53,6,54,709.17044100,0.00030494,62.66666667,10.40000000,0.00244904,0
856,51670,53,6,56,706.32619048,0.00155306,58.66666667,4.00000000,0.00774598,0
857,51670,53,6,92,669.48632580,0.00002313,67.00000000,33.33333333,0.00002313,0
858,443,51455,6,54,706.69121140,0.00189495,0,0,0,0
859,443,51455,6,54,705.85290629,0.00000000,54.00000000,0.00000000,0.00000000,0
860,443,51455,6,54,705.01658768,0.00000000,54.00000000,0.00000000,0.00000000,0
861,443,51455,6,54,704.18224852,0.00000000,54.00000000,0.00000000,0.00000000,0
862,443,51455,6,54,703.34988180,0.00121093,54.00000000,0.00000000,0.00121093,0
863,443,51455,6,93,663.51948052,0.00000000,60.50000000,39.00000000,0.00000000,1
864,53,51670,6,54,701.73702830,0.00000000,60.00000000,12.00000000,0.01110911,0
865,53,51670,6,54,700.91048292,0.00000000,58.00000000,6.00000000,0.00000000,0
866,53,51670,6,158,596.08588235,0.00682306,83.00000000,100.00000000,0.00682306,0
867,51672,443,6,66,687.38542891,0.00061083,0,0,0,0
868,51670,53,6,54,698.57863850,0.00024509,64.40000000,13.00000000,0.01078486,0
869,443,51503,6,395,356.75967175,0.00153899,861.00000000,468.40206186,0.01420498,1
870,443,51503,6,85,666.34192037,0.00000000,857.04081633,776.00000000,0.00000000,1
871,443,51503,6,93,657.56257310,0.00000000,853.16243655,764.04081633,0.00000000,1
872,51503,443,6,54,695.79439252,0.00006008,626.81690141,581.00000000,0.02000904,0
873,51503,443,6,93,655.98249708,0.00249195,619.40277778,533.81690141,0.00249195,1
874,443,51503,6,708,40.21794872,0.00199199,852.42929293,145.16243655,0.00454402,1
875,443,51503,6,469,279.17112922,0.00000000,850.50251256,383.42929293,0.00000000,1
876,443,51503,6,125,622.84651163,0.00000000,846.87500000,725.50251256,0.00000000,1
877,443,51282,6,1121,373.87688734,0.00000000,79.93296089,1046.91573034,0.15497804,1
878,443,51672,6,66,681.55684455,0.00000000,0,0,0,0
879,51503,443,6,54,692.76709154,0.00007296,611.65753425,565.40277778,0.00206494,0
880,51672,443,6,54,691.96527778,0.00015116,60.00000000,12.00000000,0.00655222,0
881,51282,443,6,93,652.16531792,0.00064492,1336.96587031,1248.22602740,0.16243100,1
882,51672,443,6,1053,308.58775982,0.00087905,391.00000000,993.00000000,0.00152397,0
883,53,51670,6,54,690.76816609,0.00124598,77.20000000,29.00000000,0.00993299,0
884,51670,53,6,54,689.97235023,0.00029492,62.66666667,10.40000000,0.00937200,0
885,443,51282,6,54,689.17836594,0.00297809,79.78888889,25.93296089,0.00626707,0
886,443,51672,6,54,688.38620690,0.00115204,60.00000000,12.00000000,0.00741911,0
887,443,51672,6,435,306.59586682,0.00029087,185.00000000,375.00000000,0.00029087,0
888,51672,443,6,128,613.24426606,0.00110602,325.25000000,263.00000000,0.00706792,0
889,443,51503,6,54,686.54180985,0.00004005,842.93034826,792.87500000,0.00885606,0
890,51672,443,6,146,593.75629291,0.00008297,289.40000000,179.25000000,0.00012302,1
891,51672,443,6,1466,726.92228571,0.00011301,485.50000000,1176.60000000,0.00011301,0
892,51672,443,6,1168,428.09246575,0.00000000,583.00000000,682.50000000,0.00000000,1
893,443,51672,6,1022,281.60433295,0.00603104,394.25000000,837.00000000,0.00737309,0
894,443,51672,6,85,655.71640091,0.00000000,332.40000000,309.25000000,0.00000000,1
895,443,51672,6,54,685.97042093,0.00000000,286.00000000,278.40000000,0.00000000,0
896,51672,443,6,54,685.19090909,0.00003982,516.87500000,529.00000000,0.00607085,0
897,51672,443,6,85,653.41316686,0.00015807,468.88888889,431.87500000,0.00015807,1
898,51503,443,6,1466,728.32766440,0.00648212,623.20270270,854.34246575,0.02169013,1
899,51503,443,6,1466,727.50283126,0.00000000,634.44000000,842.79729730,0.00000000,0
900,51503,443,6,1310,570.67986425,0.00000000,643.32894737,675.56000000,0.00000000,1
901,443,51672,6,370,369.96497175,0.00164986,298.00000000,84.00000000,0.00832987,1
902,443,51672,6,85,654.54740406,0.00000000,271.37500000,213.00000000,0.00000000,1
903,443,51672,6,93,645.80947012,0.00000000,251.55555556,178.37500000,0.00000000,1
904,443,51455,6,865,126.91779279,0.00000000,175.42857143,804.50000000,0.03717494,1
905,443,51455,6,596,142.22497188,0.00000000,228.00000000,420.57142857,0.00000000,1
906,443,51455,6,173,565.06516854,0.00000000,221.88888889,55.00000000,0.00000000,1
907,443,51455,6,111,626.43097643,0.00000000,210.80000000,110.88888889,0.00000000,1
908,443,51455,6,93,643.72869955,0.00000000,200.09090909,117.80000000,0.00000000,1
909,51672,443,6,54,682.00783875,0.00013518,427.40000000,414.88888889,0.00826716,0
910,51455,443,6,54,681.24496644,0.00001287,796.83333333,891.40000000,0.04612994,0
911,51672,443,6,93,641.48379888,0.00018907,397.00000000,334.40000000,0.00020194,1
912,443,51672,6,54,679.76785714,0.00172687,231.80000000,197.55555556,0.00206399,0
913,443,51503,6,54,679.01003344,0.00220299,839.02475248,788.93034826,0.01882386,0
914,443,51503,6,54,678.25389755,0.00000000,835.15763547,785.02475248,0.00000000,0
915,443,51503,6,54,677.49944383,0.00000000,831.32843137,781.15763547,0.00000000,0
916,51455,443,6,93,637.74666667,0.00096703,696.28571429,703.83333333,0.00508595,1
917,443,51672,6,54,676.03884573,0.00018597,215.63636364,177.80000000,0.00335598,0
918,51455,443,6,89,640.28935698,0.00086308,620.37500000,607.28571429,0.00104904,1
919,443,51455,6,54,674.58028793,0.00589108,187.91666667,146.09090909,0.01217413,0
920,443,51503,6,281,446.83407080,0.00577593,828.64390244,550.32843137,0.01368308,1
921,443,51503,6,85,642.34033149,0.00000000,825.03398058,743.64390244,0.00000000,1
922,443,51503,6,93,633.63134658,0.00000000,821.49758454,732.03398058,0.00000000,1
923,51503,443,6,54,671.93274531,0.00009990,635.67532468,589.32894737,0.01969981,0
924,51503,443,6,93,632.19273128,0.00322318,628.71794872,542.67532468,0.00322318,1
925,443,51503,6,54,670.49724972,0.01069498,817.80769231,767.49758454,0.01401806,0
926,443,51503,6,120,603.76043956,0.02524996,814.46889952,697.80769231,0.02524996,1
927,443,51503,6,1466,742.90230516,0.00000000,817.57142857,651.53110048,0.00000000,1
928,443,51503,6,275,448.91228070,0.00000000,815.00000000,542.57142857,0.00000000,1
929,443,51503,6,93,630.42059146,0.00000000,811.59433962,722.00000000,0.00000000,1
930,51503,443,6,54,668.73085339,0.00011301,621.44303797,574.71794872,0.03605795,0
931,51503,443,6,93,629.00000000,0.00029898,614.83750000,528.44303797,0.00029898,1
932,443,51503,6,54,667.31331878,0.01004505,808.03755869,757.59433962,0.01045704,0
933,51503,443,6,1466,745.41439477,0.19151092,625.34567901,851.16250000,0.20155597,1
934,51503,443,6,1466,744.60239651,0.00000000,635.59756098,840.65432099,0.00000000,0
935,51503,443,6,1309,586.79216540,0.00000000,643.71084337,673.40243902,0.00000000,1
936,51503,443,6,1466,743.15434783,0.00146103,653.50000000,822.28915663,0.00146103,1
937,51503,443,6,1466,742.34744843,0.00000000,663.05882353,812.50000000,0.00000000,0
938,51503,443,6,1466,741.54229935,0.00000000,672.39534884,802.94117647,0.00000000,0
939,51503,443,6,266,459.26110509,0.00000000,667.72413793,406.39534884,0.00000000,1
940,51503,443,6,1466,741.23593074,0.00116992,676.79545455,798.27586207,0.00116992,1
941,51503,443,6,1466,740.43459459,0.00000000,685.66292135,789.20454545,0.00000000,0
942,51503,443,6,235,491.36501080,0.00000000,680.65555556,450.66292135,0.00000000,1
943,51503,443,6,1466,740.16504854,0.00131798,689.28571429,785.34444444,0.00131798,1
944,51503,443,6,1466,739.36745690,0.00000000,697.72826087,776.71428571,0.00000000,0
945,51503,443,6,1466,738.57158235,0.00000000,705.98924731,768.27173913,0.00000000,0
946,51503,443,6,259,469.22258065,0.00000000,701.23404255,446.98924731,0.00000000,1
947,51503,443,6,1466,738.28141783,0.00107503,709.28421053,764.76595745,0.00107503,1
948,51503,443,6,1466,737.48927039,0.00000000,717.16666667,756.71578947,0.00000000,0
949,51503,443,6,377,352.30117899,0.00000000,713.65979381,340.16666667,0.00000000,1
950,443,51503,6,54,674.92398287,0.00069904,804.51401869,754.03755869,0.19723392,0
951,51503,443,6,1466,737.79786096,0.00052309,721.33673469,752.34020619,0.00122213,1
952,51503,443,6,1466,737.00961538,0.00000000,728.85858586,744.66326531,0.00000000,0
953,51503,443,6,998,268.22305229,0.00000000,731.55000000,269.14141414,0.00000000,1
954,443,51503,6,54,676.06289979,0.00072789,801.02325581,750.51401869,0.00125098,0
955,443,51503,6,54,675.34291800,0.00000000,797.56481481,747.02325581,0.00000000,0
956,443,51503,6,54,674.62446809,0.00000000,794.13824885,743.56481481,0.00000000,0
957,443,51503,6,54,673.90754516,0.00000000,790.74311927,740.13824885,0.00000000,0
958,443,51503,6,54,673.19214437,0.00000000,787.37899543,736.74311927,0.00000000,0
959,443,51503,6,54,672.47826087,0.00000000,784.04545455,733.37899543,0.00000000,0
960,443,51503,6,54,671.76588983,0.00000000,780.74208145,730.04545455,0.00000000,0
961,443,51503,6,54,671.05502646,0.00136399,777.46846847,726.74208145,0.00136399,0
962,443,51503,6,54,670.34566596,0.00000000,774.22421525,723.46846847,0.00000000,0
963,443,51503,6,54,669.63780359,0.00114298,771.00892857,720.22421525,0.00114298,0
964,443,51503,6,54,668.93143460,0.00029397,767.82222222,717.00892857,0.00029397,0
965,443,51503,6,54,668.22655427,0.00000000,764.66371681,713.82222222,0.00000000,0
966,443,51503,6,54,667.52315789,0.00000000,761.53303965,710.66371681,0.00000000,0
967,443,51503,6,54,666.82124080,0.00096321,758.42982456,707.53303965,0.00096321,0
968,443,51503,6,54,666.12079832,0.00000000,755.35371179,704.42982456,0.00000000,0
969,443,51503,6,54,665.42182581,0.00000000,752.30434783,701.35371179,0.00000000,0
970,443,51503,6,54,664.72431866,0.00014687,749.28138528,698.30434783,0.00014687,0
971,443,51503,6,54,664.02827225,0.00094700,746.28448276,695.28138528,0.00094700,0
972,443,51503,6,54,663.33368201,0.00000000,743.31330472,692.28448276,0.00000000,0
973,443,51503,6,280,436.64054336,0.00868511,741.33333333,463.31330472,0.00868511,1
974,443,51503,6,85,631.18475992,0.00000000,738.54042553,656.33333333,0.00000000,1
975,443,51503,6,93,622.52659020,0.00000000,735.80508475,645.54042553,0.00000000,1
976,443,51503,6,280,434.87812500,0.00000000,733.88185654,455.80508475,0.00000000,1
977,443,51503,6,85,629.42559834,0.00000000,731.15546218,648.88185654,0.00000000,1
978,443,51503,6,280,433.77130977,0.00000000,729.26778243,451.15546218,0.00000000,1
979,51503,443,6,54,659.32087227,0.00006986,724.84158416,677.55000000,0.01434088,0
980,443,51503,6,85,627.63692946,0.00138307,726.58333333,644.26778243,0.00145292,1
981,443,51503,6,280,431.98652850,0.00000000,724.73029046,446.58333333,0.00000000,1
982,443,51503,6,85,626.53933747,0.00000000,722.08677686,639.73029046,0.00000000,1
983,51503,443,6,54,656.89141675,0.00005102,718.26470588,670.84158416,0.00143409,0
984,51503,443,6,93,617.21280992,0.00359988,712.19417476,625.26470588,0.00359988,1
985,443,51503,6,281,428.57585139,0.00004411,720.27160494,441.08677686,0.00369501,1
986,443,51503,6,85,624.13402062,0.00000000,717.66803279,635.27160494,0.00000000,1
987,51503,443,6,54,654.49124614,0.00007892,705.86538462,658.19417476,0.00012302,0
988,443,51503,6,279,428.81790123,0.00852203,715.87755102,438.66803279,0.00860095,1
989,443,51503,6,85,622.37718397,0.00000000,713.31300813,630.87755102,0.00000000,1
990,51503,443,6,54,652.73819302,0.00011206,699.65714286,651.86538462,0.00863409,0
991,443,51503,6,54,652.06871795,0.00239801,710.64372470,659.31300813,0.00251007,0
995,51282,443,6,1466,760.59938525,0.52765203,1337.40476190,129.03412969,0.84615803,0
996,51282,443,6,1466,759.82088025,0.00000000,1337.84067797,128.59523810,0.00000000,0
997,51282,443,6,445,261.95603272,0.00000000,1334.82432432,892.84067797,0.00000000,1
998,51282,443,6,117,589.68845761,0.00024891,1330.72390572,1217.82432432,0.00024891,1
999,51282,443,6,1466,759.91326531,0.00402713,1331.17785235,135.27609428,0.00402713,0
1000,51282,443,6,1251,544.13863405,0.00000000,1330.90969900,80.17785235,0.00000000,1
1001,51282,443,6,1033,325.58452138,0.00014281,1329.91666667,297.90969900,0.00014281,1
1002,443,51282,6,54,653.74669379,0.00180221,79.64640884,25.78888889,0.84698105,0
1003,443,51282,6,54,653.08231707,0.00000000,79.50549451,25.64640884,0.00000000,0
1004,443,51282,6,54,652.41928934,0.00000000,79.36612022,25.50549451,0.00000000,0
1005,443,51282,6,54,651.75760649,0.00000000,79.22826087,25.36612022,0.00000000,0
1006,443,51282,6,54,651.09726444,0.00360680,79.09189189,25.22826087,0.00360680,0
1007,443,51282,6,54,650.43825911,0.00033808,78.95698925,25.09189189,0.00033808,0
1008,443,51282,6,54,649.78058645,0.00000000,78.82352941,24.95698925,0.00000000,0
1009,443,51282,6,609,94.12424242,0.02772498,81.64361702,530.17647059,0.02772498,1
1010,443,51282,6,461,242.02926337,0.00000000,83.65079365,379.35638298,0.00000000,1
1011,443,51282,6,219,483.78528226,0.00000000,84.36315789,135.34920635,0.00000000,1
1012,443,51282,6,93,609.29808661,0.00000000,84.40837696,8.63684211,0.00000000,1
1013,51282,443,6,54,647.68511066,0.00026512,1325.67774086,1275.91666667,0.03373718,0
1014,51282,443,6,93,608.03417085,0.00203586,1321.59602649,1232.67774086,0.00203586,1
1015,443,51282,6,54,646.42369478,0.01173496,84.25000000,30.40837696,0.01403594,0
1016,443,51282,6,1026,326.22467402,0.07898712,89.12953368,941.75000000,0.07898712,1
1017,443,51282,6,299,401.10220441,0.00000000,90.21134021,209.87046632,0.00000000,1
1018,51282,443,6,54,645.70070070,0.00009894,1317.41254125,1267.59602649,0.09082103,0
1019,443,51282,6,225,474.05500000,0.00094104,90.90256410,134.78865979,0.00103998,1
1020,443,51282,6,235,463.58141858,0.00000000,91.63775510,144.09743590,0.00000000,1
1021,443,51282,6,93,605.11876248,0.00000000,91.64467005,1.36224490,0.00000000,1
1022,51282,443,6,54,643.51545364,0.00005388,1313.25657895,1263.41254125,0.00099492,0
1023,51282,443,6,93,603.87450199,0.00041604,1309.25573770,1220.25657895,0.00041604,1
1024,443,51282,6,54,642.27363184,0.00603914,91.45454545,37.64467005,0.00650907,0
1026,51503,443,6,1466,770.36481113,0.33796287,706.88679245,766.34285714,1.00647593,1
1027,51503,443,6,1466,769.59980139,0.00000000,713.98130841,759.11320755,0.00000000,0
1028,51503,443,6,216,481.16369048,0.00000000,709.37037037,497.98130841,0.00000000,1
1029,51604,443,6,1466,769.31318137,0.00373316,0,0,0,0
1030,51604,443,6,807,109.55148515,0.00000000,1136.50000000,659.00000000,0.00000000,1
1031,51604,443,6,93,604.55687438,0.00006199,788.66666667,1043.50000000,0.00006199,1
1032,443,51503,6,54,642.95948617,0.00209284,707.99596774,656.64372470,1.00996590,0
1033,443,51503,6,54,642.32477789,0.00000000,705.36947791,653.99596774,0.00000000,0
1034,443,51503,6,54,641.69132150,0.00000000,702.76400000,651.36947791,0.00000000,0
1035,443,51604,6,54,641.05911330,0.00467396,0,0,0,0
1036,443,51604,6,54,640.42814961,0.00000000,54.00000000,0.00000000,0.00000000,0
1037,443,51604,6,54,639.79842675,0.00000000,54.00000000,0.00000000,0.00000000,0
1038,443,51604,6,93,600.16994106,0.00000000,63.75000000,39.00000000,0.00000000,1
1039,443,51503,6,280,412.58096173,0.00867510,701.07968127,422.76400000,0.01334906,1
1040,443,51503,6,85,607.17647059,0.00117803,698.63492063,616.07968127,0.00117803,1
1041,443,51503,6,93,598.58178257,0.00000000,696.24110672,605.63492063,0.00000000,1
1042,51503,443,6,54,636.99608611,0.00009298,703.35779817,655.37037037,0.02050805,0
1043,51503,443,6,93,597.37341153,0.00260305,697.80909091,610.35779817,0.00260305,1
1045,443,51503,6,54,635.79003906,0.01102304,693.71259843,642.24110672,0.01371908,0
1046,51604,443,6,54,635.16975610,0.02815580,605.00000000,734.66666667,0.05849481,0
1047,443,51604,6,592,96.55068226,0.01191521,169.40000000,528.25000000,0.06364322,1
1048,443,51604,6,1466,777.54333009,0.00452185,385.50000000,1296.60000000,0.00452185,1
1049,443,51604,6,1466,776.78696498,0.00000000,539.85714286,1080.50000000,0.00000000,1
1050,443,51604,6,604,85.96793003,0.00000000,547.87500000,64.14285714,0.00000000,1
1051,51604,443,6,54,635.88446602,0.00010896,494.80000000,551.00000000,0.01654601,0
1052,51604,443,6,89,600.26770126,0.00300002,427.16666667,405.80000000,0.00300002,1
1053,51609,443,6,124,564.68604651,0.01158714,0,0,0,1
1054,51609,443,6,93,595.13939981,0.00011182,108.50000000,31.00000000,0.00011182,1
1055,443,51604,6,54,633.56382979,0.00541306,493.00000000,493.87500000,0.02022099,0
1056,443,51604,6,1466,779.04830918,0.00000000,590.30000000,973.00000000,0.00000000,1
1057,443,51604,6,1466,778.29633205,0.00000000,669.90909091,875.70000000,0.00000000,1
1058,443,51604,6,1466,777.54580521,0.00000000,736.25000000,796.09090909,0.00000000,1
1059,443,51604,6,1466,776.79672447,0.00000000,792.38461538,729.75000000,0.00000000,1
1060,443,51604,6,1466,776.04908566,0.00000000,840.50000000,673.61538462,0.00000000,1
1061,443,51604,6,1466,775.30288462,0.00000000,882.20000000,625.50000000,0.00000000,1
1062,443,51604,6,1049,357.55811720,0.00000000,892.62500000,166.80000000,0.00000000,1
1063,443,51604,6,1466,774.21497121,0.00000000,926.35294118,573.37500000,0.00000000,1
1064,443,51604,6,1466,773.47267498,0.00000000,956.33333333,539.64705882,0.00000000,1
1065,443,51604,6,1466,772.73180077,0.00000000,983.15789474,509.66666667,0.00000000,1
1066,443,51604,6,1466,771.99234450,0.00000000,1007.30000000,482.84210526,0.00000000,1
1067,443,51604,6,123,571.74569790,0.00000000,965.19047619,884.30000000,0.00000000,1
1068,443,51604,6,1466,771.80038204,0.00000000,987.95454545,500.80952381,0.00000000,1
1069,443,51604,6,1466,771.06393130,0.00000000,1008.73913043,478.04545455,0.00000000,1
1070,443,51604,6,951,255.32888465,0.00000000,1006.33333333,57.73913043,0.00000000,1
1071,443,51604,6,98,597.91428571,0.00000000,970.00000000,908.33333333,0.00000000,1
1072,443,51604,6,152,543.34538535,0.00000000,938.53846154,818.00000000,0.00000000,1
1073,443,51604,6,257,437.82889734,0.00000000,913.29629630,681.53846154,0.00000000,1
1074,443,51604,6,182,512.41310541,0.00000000,887.17857143,731.29629630,0.00000000,1
1075,443,51604,6,98,595.92694497,0.00000000,859.96551724,789.17857143,0.00000000,1
1076,443,51604,6,237,456.36208531,0.00000000,839.20000000,622.96551724,0.00000000,1
1077,443,51604,6,162,530.92992424,0.00000000,817.35483871,677.20000000,0.00000000,1
1078,443,51604,6,98,594.42762535,0.00000000,794.87500000,719.35483871,0.00000000,1
1079,443,51604,6,213,478.86578450,0.00000000,777.24242424,581.87500000,0.00000000,1
1080,51604,443,6,54,637.41359773,0.00028801,373.85714286,373.16666667,0.01740003,0
1081,443,51604,6,1466,775.18773585,0.00164604,797.50000000,688.75757576,0.00193405,1
1082,443,51604,6,1466,774.45711593,0.00000000,816.60000000,668.50000000,0.00000000,1
1083,443,51604,6,810,117.72787194,0.00000000,816.41666667,6.60000000,0.00000000,1
1084,443,51604,6,1466,773.61712135,0.00000000,833.97297297,649.58333333,0.00000000,1
1085,443,51604,6,1466,772.89003759,0.00000000,850.60526316,632.02702703,0.00000000,1
1086,443,51604,6,1466,772.16431925,0.00000000,866.38461538,615.39473684,0.00000000,1
1087,443,51604,6,1466,771.43996248,0.00000000,881.37500000,599.61538462,0.00000000,1
1088,443,51604,6,1358,662.71696345,0.00000000,893.00000000,476.62500000,0.00000000,1
1089,51604,443,6,54,641.90355805,0.00010395,333.87500000,319.85714286,0.00174999,0
1090,443,51604,6,1466,770.69691300,0.00084209,906.64285714,573.00000000,0.00094604,1
1091,443,51604,6,1466,769.97663551,0.00000000,919.65116279,559.35714286,0.00000000,1
1092,443,51604,6,185,511.74229692,0.00000000,902.95454545,734.65116279,0.00000000,1
1093,51604,443,6,54,642.26492537,0.00004888,302.77777778,279.87500000,0.00089097,0
1094,443,51609,6,54,641.66635601,0.00346708,0,0,0,0
